# Input graph: /home/onion/Repo/Robust-Toll-Pricing-Algorithm/ScenarioApproach/myPython/Temp/edges.csv
# OD-pairs: /home/onion/Repo/Robust-Toll-Pricing-Algorithm/ScenarioApproach/myPython/Temp/od0.csv
# Objective: user_eq
# Function: bpr
# Shortest-path algo: dijkstra
# Preprocessing time: 0ms
iteration,customization_time,query_time,line_search_time,total_time,obj_function_value,total_travel_cost
1,0,0,0,0,8.36358e+08,3.29091e+09,
2,0,0,0,0,3.97345e+08,9.30217e+08,
3,0,0,0,0,3.5803e+08,7.29973e+08,
4,0,0,0,0,3.45151e+08,6.73696e+08,
5,0,0,0,0,3.20054e+08,5.92197e+08,
6,0,0,0,0,3.15459e+08,5.73193e+08,
7,0,0,0,0,3.09066e+08,5.37771e+08,
8,0,0,0,0,3.01772e+08,5.10687e+08,
9,0,0,0,0,2.97717e+08,5.07604e+08,
10,0,0,0,0,2.9312e+08,5.00427e+08,
11,0,0,0,0,2.9219e+08,4.93425e+08,
12,0,0,0,0,2.90685e+08,4.90506e+08,
13,0,0,0,0,2.89676e+08,4.90721e+08,
14,0,0,0,0,2.89016e+08,4.894e+08,
15,0,0,0,0,2.88151e+08,4.89539e+08,
16,0,0,0,0,2.87157e+08,4.86166e+08,
17,0,0,0,0,2.86775e+08,4.84084e+08,
18,0,0,0,0,2.86573e+08,4.82923e+08,
19,0,0,0,0,2.86378e+08,4.82245e+08,
20,0,0,0,0,2.86191e+08,4.8101e+08,
21,0,0,0,0,2.85947e+08,4.80798e+08,
22,0,0,0,0,2.85719e+08,4.79384e+08,
23,0,0,0,0,2.85559e+08,4.77877e+08,
24,0,0,0,0,2.85399e+08,4.77713e+08,
25,0,0,0,0,2.85315e+08,4.78022e+08,
26,0,0,0,0,2.8526e+08,4.78482e+08,
27,0,0,0,0,2.85173e+08,4.79983e+08,
28,0,0,0,0,2.85144e+08,4.79688e+08,
29,0,0,0,0,2.8511e+08,4.79829e+08,
30,0,0,0,0,2.85083e+08,4.79997e+08,
31,0,0,0,0,2.85066e+08,4.79724e+08,
32,0,0,0,0,2.85054e+08,4.79727e+08,
33,0,0,0,0,2.85036e+08,4.80084e+08,
34,0,0,0,0,2.85027e+08,4.80123e+08,
35,0,0,0,0,2.8502e+08,4.80167e+08,
