# Input graph: /home/onion/Repo/Robust-Toll-Pricing-Algorithm/ScenarioApproach/myPython/Temp/edges.csv
# OD-pairs: /home/onion/Repo/Robust-Toll-Pricing-Algorithm/ScenarioApproach/myPython/Temp/od0.csv
# Objective: user_eq
# Function: bpr
# Shortest-path algo: dijkstra
# Preprocessing time: 0ms
iteration,customization_time,query_time,line_search_time,total_time,obj_function_value,total_travel_cost
97,0,0,0,0,2.75953e+08,4.61138e+08,
98,0,0,0,0,2.75953e+08,4.61135e+08,
99,0,0,0,0,2.75953e+08,4.61152e+08,
100,0,0,0,0,2.75953e+08,4.61143e+08,
101,0,0,0,0,2.75952e+08,4.61155e+08,
102,0,0,0,0,2.75952e+08,4.61144e+08,
103,0,0,0,0,2.75952e+08,4.61156e+08,
104,0,0,0,0,2.75952e+08,4.61135e+08,
105,0,0,0,0,2.75952e+08,4.61105e+08,
106,0,0,0,0,2.75951e+08,4.61112e+08,
107,0,0,0,0,2.75951e+08,4.61115e+08,
108,0,0,0,0,2.75951e+08,4.61139e+08,
109,0,0,0,0,2.75951e+08,4.61138e+08,
110,0,0,0,0,2.75951e+08,4.61113e+08,
111,0,0,0,0,2.75951e+08,4.61116e+08,
112,0,0,0,0,2.75951e+08,4.61114e+08,
113,0,0,0,0,2.75951e+08,4.61114e+08,
114,0,0,0,0,2.7595e+08,4.61098e+08,
115,0,0,0,0,2.7595e+08,4.61105e+08,
116,0,0,0,0,2.7595e+08,4.61131e+08,
117,0,0,0,0,2.7595e+08,4.61111e+08,
118,0,0,0,0,2.7595e+08,4.61105e+08,
119,0,0,0,0,2.7595e+08,4.61088e+08,
120,0,0,0,0,2.7595e+08,4.61088e+08,
121,0,0,0,0,2.75949e+08,4.61142e+08,
122,0,0,0,0,2.75949e+08,4.61118e+08,
123,0,0,0,0,2.75949e+08,4.6106e+08,
124,0,0,0,0,2.75949e+08,4.61063e+08,
125,0,0,0,0,2.75949e+08,4.61079e+08,
126,0,0,0,0,2.75948e+08,4.61161e+08,
127,0,0,0,0,2.75948e+08,4.6116e+08,
128,0,0,0,0,2.75948e+08,4.61113e+08,
129,0,0,0,0,2.75948e+08,4.61117e+08,
130,0,0,0,0,2.75948e+08,4.61123e+08,
131,0,0,0,0,2.75947e+08,4.61116e+08,
132,0,0,0,0,2.75947e+08,4.61115e+08,
133,0,0,0,0,2.75947e+08,4.61117e+08,
134,0,0,0,0,2.75947e+08,4.61157e+08,
135,0,0,0,0,2.75947e+08,4.61164e+08,
136,0,0,0,0,2.75947e+08,4.61115e+08,
137,0,0,0,0,2.75946e+08,4.61133e+08,
138,0,0,0,0,2.75946e+08,4.61143e+08,
139,0,0,0,0,2.75946e+08,4.61129e+08,
140,0,0,0,0,2.75946e+08,4.61109e+08,
141,0,0,0,0,2.75946e+08,4.6112e+08,
142,0,0,0,0,2.75946e+08,4.61135e+08,
143,0,0,0,0,2.75946e+08,4.61124e+08,
144,0,0,0,0,2.75945e+08,4.61123e+08,
145,0,0,0,0,2.75945e+08,4.61156e+08,
146,0,0,0,0,2.75945e+08,4.61121e+08,
147,0,0,0,0,2.75945e+08,4.61097e+08,
148,0,0,0,0,2.75945e+08,4.61146e+08,
149,0,0,0,0,2.75945e+08,4.61211e+08,
150,0,0,0,0,2.75944e+08,4.61194e+08,
151,0,0,0,0,2.75944e+08,4.61179e+08,
152,0,0,0,0,2.75944e+08,4.61175e+08,
153,0,0,0,0,2.75944e+08,4.61155e+08,
154,0,0,0,0,2.75944e+08,4.61166e+08,
155,0,0,0,0,2.75944e+08,4.61164e+08,
156,0,0,0,0,2.75944e+08,4.61153e+08,
157,0,0,0,0,2.75944e+08,4.61141e+08,
158,0,0,0,0,2.75944e+08,4.61154e+08,
159,0,0,0,0,2.75944e+08,4.61149e+08,
160,0,0,0,0,2.75944e+08,4.61174e+08,
161,0,0,0,0,2.75944e+08,4.61144e+08,
162,0,0,0,0,2.75943e+08,4.61125e+08,
163,0,0,0,0,2.75943e+08,4.61127e+08,
164,0,0,0,0,2.75943e+08,4.61113e+08,
165,0,0,0,0,2.75943e+08,4.61096e+08,
166,0,0,0,0,2.75943e+08,4.6111e+08,
167,0,0,0,0,2.75943e+08,4.61138e+08,
168,0,0,0,0,2.75943e+08,4.61153e+08,
169,0,0,0,0,2.75943e+08,4.61131e+08,
170,0,0,0,0,2.75943e+08,4.61119e+08,
171,0,0,0,0,2.75943e+08,4.6113e+08,
172,0,0,0,0,2.75943e+08,4.61114e+08,
173,0,0,0,0,2.75942e+08,4.61133e+08,
174,0,0,0,0,2.75942e+08,4.61137e+08,
175,0,0,0,0,2.75942e+08,4.61116e+08,
176,0,0,0,0,2.75942e+08,4.61116e+08,
177,0,0,0,0,2.75942e+08,4.61109e+08,
178,0,0,0,0,2.75942e+08,4.61116e+08,
179,0,0,0,0,2.75942e+08,4.61128e+08,
180,0,0,0,0,2.75942e+08,4.61127e+08,
181,0,0,0,0,2.75942e+08,4.61135e+08,
182,0,0,0,0,2.75942e+08,4.61136e+08,
183,0,0,0,0,2.75942e+08,4.6112e+08,
184,0,0,0,0,2.75942e+08,4.61108e+08,
185,0,0,0,0,2.75942e+08,4.61123e+08,
186,0,0,0,0,2.75941e+08,4.61151e+08,
187,0,0,0,0,2.75941e+08,4.61157e+08,
188,0,0,0,0,2.75941e+08,4.61122e+08,
189,0,0,0,0,2.75941e+08,4.61145e+08,
190,0,0,0,0,2.75941e+08,4.6113e+08,
191,0,0,0,0,2.75941e+08,4.61148e+08,
192,0,0,0,0,2.75941e+08,4.6113e+08,
193,0,0,0,0,2.75941e+08,4.61125e+08,
194,0,0,0,0,2.75941e+08,4.61144e+08,
195,0,0,0,0,2.75941e+08,4.61125e+08,
196,0,0,0,0,2.7594e+08,4.61125e+08,
197,0,0,0,0,2.7594e+08,4.61107e+08,
198,0,0,0,0,2.7594e+08,4.61102e+08,
199,0,0,0,0,2.7594e+08,4.61113e+08,
200,0,0,0,0,2.7594e+08,4.6113e+08,
Total time:,49
