0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.136690369835984399e-01,0.000000000000000000e+00,1.939904174069383147e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.609992064544232271e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.994029476911136411e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.240227441779336859e-01,0.000000000000000000e+00,6.298732669589777317e-03,0.000000000000000000e+00,2.907569736690382087e-02,0.000000000000000000e+00,4.528207293148118345e-02,5.095459435429612605e-02,0.000000000000000000e+00,3.962477622982828185e-02,3.382790132778312753e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.149360065973515976e-01,8.693183467076361082e-02,1.211429077554533051e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.667647704788311092e-02,0.000000000000000000e+00,1.245494935097546524e-01,3.324006842515941224e-02,0.000000000000000000e+00,2.493295101355789134e-01,7.592430576912496953e-02,1.596219008682478457e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.684314578173817079e-02,8.327338766972688933e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.649120216611848488e-01,1.494018106091327992e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.475603301573611525e-01,2.360006236193062379e-01,3.026096787934396404e-01,0.000000000000000000e+00,8.450342954500025816e-02,0.000000000000000000e+00,3.972904002796995848e-01,8.325337579351212158e-02,0.000000000000000000e+00,2.061208399732673557e-01,1.563841678823970627e-01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.296996796449375877e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.690705817830931990e-01,0.000000000000000000e+00,6.535339377700787322e-01,0.000000000000000000e+00,4.060524893058111706e-01,5.991528022315097957e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.621584380258955072e-02,1.707324146555861955e-01,2.557508424405031677e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.497892187628582950e-02,0.000000000000000000e+00,1.913122903407843411e-01,0.000000000000000000e+00,7.614960893656731733e-02,3.112816105455746829e-01,8.761698926680178828e-03,7.098377334237938874e-02,1.284609134757283555e-01,0.000000000000000000e+00,1.570727067139231561e-02,0.000000000000000000e+00,9.744863623105484707e-02,3.420049324677216368e-02,1.136534609509808474e-01,7.222120816946740740e-02,1.607509258476591263e-01,3.631771140684819099e-01,9.704961824761013101e-02,3.199594915477968482e-02,1.104294693553017070e-01,2.168618613587025845e-01,7.561383578296199115e-02,2.107167374546515259e-01,4.452010645665867017e-01,0.000000000000000000e+00,2.289940016525042477e-01,4.376848136461731209e-01,5.613384366438947115e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.887478357280971408e-01,2.742248096582551309e-01,4.642447873377677503e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.285411482921741844e-02,1.414086406806600860e-01,4.667056102382960425e-02,5.728739168805738746e-01,4.455146518378843012e-01,5.397935266746105576e-01,3.515766678513019272e-01,5.882736221057817128e-01,1.731121819865027445e-01,4.349655650939538432e-01,1.120915608265783403e-01,1.828386859899989308e-02,4.613772580697001469e-01,3.041728145049823473e-01,1.101211693061379393e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.129699679644937671e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.973951642351606584e-01,0.000000000000000000e+00,8.744606300306656532e-01,0.000000000000000000e+00,4.641467634132936948e-01,7.702341991381295161e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.326529995740366924e-03,0.000000000000000000e+00,1.110206086545550280e-01,3.725188336212335583e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.542246604277383859e-01,0.000000000000000000e+00,4.165983335258215126e-02,1.864040862859520087e-01,0.000000000000000000e+00,2.039357903623986168e-01,1.956972621788053424e-01,6.624584060516441886e-02,0.000000000000000000e+00,1.488893188154910563e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.680208637249379411e-01,1.533689826825596625e-01,7.758182650998725338e-02,5.399771829221471364e-01,0.000000000000000000e+00,2.985784147255111654e-01,2.046867616125320755e-01,4.302168409146286399e-01,1.021916722978486874e-01,3.467610267524439127e-01,5.613016074544869838e-01,0.000000000000000000e+00,2.418012226035649581e-01,4.812945777288596405e-01,7.776778923556204592e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.060665497645549404e-01,4.330956949383659715e-01,5.393777397619967662e-01,0.000000000000000000e+00,4.534556520784255307e-02,1.470840422246574297e-01,2.116623111013474778e-01,3.261134935568311966e-02,7.080796675377589722e-01,4.427439002177152028e-01,6.407403896928123288e-01,4.404402065514554376e-01,7.643495709585836906e-01,1.496725975312538370e-01,5.476101237630331964e-01,1.609379653055022508e-01,0.000000000000000000e+00,4.918741234784962946e-01,2.981132723468531975e-01,1.453338037644475722e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.040950390274473225e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.144136590579464929e-01,0.000000000000000000e+00,9.681168359277263491e-01,0.000000000000000000e+00,4.663246790985992596e-01,8.735013660318156070e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.927388091416472993e-02,3.973340414505966423e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.036071449001951583e-01,0.000000000000000000e+00,1.333884016208800039e-01,1.864089478078107542e-01,0.000000000000000000e+00,2.007954379700623571e-01,2.518162764905952367e-01,7.953037512579384793e-02,0.000000000000000000e+00,1.702284567724647868e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.516987593449047100e-01,2.023035410866877437e-01,1.394956338202353874e-01,5.797634992708642354e-01,3.222222246995284922e-02,3.178417765317046451e-01,1.796769515358309366e-01,4.998803933470976624e-01,9.441402821482758334e-02,3.589010602366572433e-01,6.261177314127147620e-01,0.000000000000000000e+00,2.440177987142233551e-01,5.414304318576499409e-01,8.780127866836725525e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.666836542531666465e-01,4.926725396558999659e-01,5.990694054044827244e-01,0.000000000000000000e+00,6.115915166008144277e-02,1.854282991735367314e-01,1.926763105640061369e-01,8.844951942481088514e-02,1.708079667537758972e+00,4.340130911814336634e-01,7.487583355277398489e-01,4.889019954641885546e-01,8.491355930829100895e-01,1.709581996376984270e-01,4.635935714013344477e-01,2.440910138278938879e-01,0.000000000000000000e+00,5.160103290180999558e-01,2.880029531088975636e-01,1.671831050619845549e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.713508504279411149e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.338313145858777808e-01,0.000000000000000000e+00,1.030905473936075012e+00,0.000000000000000000e+00,5.395765635275702188e-01,9.510473416146645320e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.972933471480022960e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.894042562053613210e-02,2.700195135499882104e-01,0.000000000000000000e+00,1.900988832015040875e-01,1.892967349658786769e-01,0.000000000000000000e+00,2.385704831870213150e-01,2.479869508855415683e-01,8.683933888477447793e-02,0.000000000000000000e+00,2.531991724584352621e-01,3.090938664285225457e-02,0.000000000000000000e+00,3.188055576545842928e-01,1.573927805709726679e-01,1.673771793232743943e-01,5.372711607656908139e-01,0.000000000000000000e+00,2.609987342276823830e-01,3.583118164137333306e-01,5.705029807559616195e-01,1.003280527391965105e-01,3.553889611068029586e-01,6.540357933309787208e-01,0.000000000000000000e+00,3.132766728888614072e-01,6.199772498622155847e-01,9.678652884318724725e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.320507598955887429e-01,5.509831700510863239e-01,6.348465468273707391e-01,0.000000000000000000e+00,1.351715789524838840e-01,1.988618808978792341e-01,1.258401217229376812e-01,1.805032836407526320e-01,1.774329177210026032e+00,4.846373969911436652e-01,7.407244368555292446e-01,4.875983233428219377e-01,9.391433858331674767e-01,1.762742032574470263e-01,3.772105408617958955e-01,2.871895364379793980e-01,0.000000000000000000e+00,5.833121819061575231e-01,2.306854984647962459e-01,1.282804163103659356e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.684907187398797968e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.970744790175774197e-01,0.000000000000000000e+00,1.026733895852644851e+00,0.000000000000000000e+00,5.010323510335371600e-01,1.108789908629652876e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.991419111082660037e-03,6.363871297154766182e-03,4.148079640595204176e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.016224442460192279e-03,6.203340523665285683e-02,2.823176006365515911e-01,1.244435281914461379e-02,1.842511180994450271e-01,2.272085481573573595e-01,5.464836648797858493e-02,2.380321687477005010e-01,2.841439556169046421e-01,7.269194729618538853e-02,4.516538574750317281e-02,2.680641661619839744e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.004592933890354645e-01,1.455091755031161782e-01,2.380936255053548445e-01,5.331466600940443223e-01,0.000000000000000000e+00,2.703022754105007253e-01,3.564917201425343851e-01,6.983018895487371758e-01,1.262037345865799076e-01,4.230093021642904461e-01,6.502539435903870180e-01,0.000000000000000000e+00,3.433463649353770131e-01,6.268752173797688121e-01,1.060441999986642791e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.221651253705066447e-04,4.484370906446518701e-01,6.638572876025584657e-01,6.106527971693441748e-01,0.000000000000000000e+00,1.862730938508093959e-01,2.114443025384922792e-01,0.000000000000000000e+00,1.975284064222266600e-01,1.719966452657707423e+00,4.927655703170304990e-01,7.135609917030806271e-01,5.091177911706052939e-01,8.539990017934045996e-01,2.843991009538514581e-01,3.673646255110849523e-01,3.512544788042687993e-01,1.759087746089349480e-01,6.050525498992302964e-01,2.572123026545192759e-01,1.330841518288985725e-01
2.697584330786056278e-02,0.000000000000000000e+00,2.326741367432637320e-02,9.882946168614339388e-01,2.694989253283962272e-02,6.607809374416438730e-02,8.152567323275025646e-02,5.889649191808438849e-02,2.419949375220831200e-02,9.326215073070442951e-01,8.706976338098851298e-02,1.123567854860512583e+00,1.088335445752010577e-01,0.000000000000000000e+00,1.122828947954289003e+00,5.811554803867937519e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.966737445766256087e-03,0.000000000000000000e+00,3.599159215622740882e-02,4.086376235275885893e-01,8.557458766251485605e-02,9.517654646296058729e-02,1.232666805629770157e-01,0.000000000000000000e+00,3.258175570010019562e-01,0.000000000000000000e+00,2.074856799965997811e-01,2.327900785190648303e-01,1.628237489733856680e-01,2.468084588077836261e-01,2.559783747937128817e-01,7.585472941970153316e-02,0.000000000000000000e+00,2.468776074569429824e-01,2.772750108055126866e-02,2.904657665646150425e-02,4.501975948122686200e-01,1.445842081212219687e-01,2.536789341004730414e-01,5.417929876226765806e-01,6.535785239538048630e-02,2.622662664045728453e-01,3.891458944197114245e-01,7.354638218340494582e-01,1.179121034500464349e-01,4.472808638569236162e-01,6.809065439618975368e-01,0.000000000000000000e+00,2.984763546479964891e-01,6.973713916467102480e-01,1.178124859530983226e+00,2.444940835503014911e-04,0.000000000000000000e+00,0.000000000000000000e+00,5.392942181248843170e-01,6.798695462631373365e-01,6.043471954596778550e-01,1.039032691977200967e-01,1.692817365726519974e-01,2.418525362247031518e-01,1.260219900275519680e-02,2.247887420605743092e-01,1.722043506972519067e+00,4.977656913344974399e-01,7.792327822878739596e-01,5.408320165706373972e-01,8.871582433410484247e-01,2.578377595350729301e-01,4.200912592188011940e-01,3.623599146593146636e-01,1.623693663206043081e-01,6.310623099598811070e-01,2.806406630724765927e-01,1.578815073177324002e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.245010973361297291e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.956823671780834495e-01,1.049686324343096500e-02,1.211834293498295079e+00,4.653844778655064074e-02,0.000000000000000000e+00,1.154692187497806000e+00,2.782853072435568023e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.500450531127387799e-02,3.592182188928650932e-01,1.452041480383987893e-02,1.560855378101001778e-02,1.135163652843376725e-01,0.000000000000000000e+00,3.915799755144589445e-01,2.700418525361514277e-02,2.453435211626416312e-01,2.713375498484985604e-01,1.341455816822699487e-01,3.077477146811298803e-01,3.001736977745046442e-01,1.183194618499819883e-01,0.000000000000000000e+00,2.010895324959145469e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.080078498295590439e-01,1.399603778538718313e-01,2.840305044638802290e-01,5.615199722165806762e-01,3.960741517941496204e-02,2.192374615194415677e-01,4.326613579133238852e-01,7.529401085434996865e-01,1.154239573166822019e-01,4.449416876702849133e-01,7.394473025972007063e-01,0.000000000000000000e+00,3.781359253373630658e-01,7.180300992754503620e-01,1.192082751595983314e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.205493340011951631e-01,7.539096039076766953e-01,6.355410369852064756e-01,1.277565843994600547e-02,1.364963673574167702e-01,2.257473895102685146e-01,0.000000000000000000e+00,2.206018652107699651e-01,1.727435354768401599e+00,5.239139441710860545e-01,8.068906047214955413e-01,5.026384855417440622e-01,8.814037715095056624e-01,3.135756971819498862e-01,4.602855272308654655e-01,3.678213693159586017e-01,1.412221792479561311e-01,6.760271680898871649e-01,2.427070583731404385e-01,1.380632677543446041e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.836118028776467348e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.081847878067095703e+00,0.000000000000000000e+00,1.296289013725826278e+00,0.000000000000000000e+00,3.578363578288840845e-04,1.229709788374485857e+00,3.456611253028672032e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.918361972807668514e-01,3.638956501999429660e-02,2.700531722776040519e-02,1.289148903385289591e-01,1.060171504955557606e-02,3.854668961168357111e-01,0.000000000000000000e+00,2.785523966289096265e-01,2.700732031274137857e-01,1.181650503772310873e-01,3.016545224507283240e-01,3.493914138179601836e-01,1.043229362598450671e-01,0.000000000000000000e+00,2.063210210195934591e-01,5.196390916648339214e-02,0.000000000000000000e+00,5.525205992589260484e-01,1.395111820399315694e-01,2.685790543155052168e-01,5.540033547666339819e-01,0.000000000000000000e+00,1.874087015713996329e-01,5.042301173000782732e-01,7.948709697267033469e-01,1.443794074645736447e-01,4.700887045761351635e-01,7.772377845295347365e-01,0.000000000000000000e+00,4.059774873089286862e-01,7.407551530978179199e-01,1.271911017424365076e+00,1.094345475806236638e-02,0.000000000000000000e+00,0.000000000000000000e+00,6.461070217670796811e-01,8.265104391142378271e-01,6.366135800849723747e-01,0.000000000000000000e+00,1.398502117515353638e-01,2.098132963739721413e-01,0.000000000000000000e+00,2.346352271110201948e-01,1.715995172034180394e+00,5.761376954273895734e-01,8.452063793871529285e-01,4.947428221559239669e-01,8.796916337532431074e-01,3.442958736338179726e-01,4.485994508355942156e-01,4.590318397933276229e-01,1.198780654473665108e-01,6.556063269641538849e-01,2.612928125296399839e-01,2.053086023474938182e-01
