# Input graph: /home/onion/Repo/Robust-Toll-Pricing-Algorithm/ScenarioApproach/myPython/Temp/edges.csv
# OD-pairs: /home/onion/Repo/Robust-Toll-Pricing-Algorithm/ScenarioApproach/myPython/Temp/od0.csv
# Objective: user_eq
# Function: bpr
# Shortest-path algo: dijkstra
# Preprocessing time: 0ms
iteration,customization_time,query_time,line_search_time,total_time,obj_function_value,total_travel_cost
97,0,0,0,0,2.74534e+08,4.60468e+08,
98,0,0,0,0,2.74534e+08,4.60456e+08,
99,0,0,0,0,2.74534e+08,4.6046e+08,
100,0,0,0,0,2.74534e+08,4.60473e+08,
101,0,0,0,0,2.74534e+08,4.6048e+08,
102,0,0,0,0,2.74534e+08,4.60452e+08,
103,0,0,0,0,2.74533e+08,4.60444e+08,
104,0,0,0,0,2.74533e+08,4.60423e+08,
105,0,0,0,0,2.74533e+08,4.60443e+08,
106,0,0,0,0,2.74533e+08,4.60456e+08,
107,0,0,0,0,2.74533e+08,4.60427e+08,
108,0,0,0,0,2.74533e+08,4.60396e+08,
109,0,0,0,0,2.74533e+08,4.60427e+08,
110,0,0,0,0,2.74533e+08,4.60424e+08,
111,0,0,0,0,2.74532e+08,4.60449e+08,
112,0,0,0,0,2.74532e+08,4.60446e+08,
113,0,0,0,0,2.74532e+08,4.60424e+08,
114,0,0,0,0,2.74532e+08,4.60446e+08,
115,0,0,0,0,2.74532e+08,4.60453e+08,
116,0,0,0,0,2.74532e+08,4.60439e+08,
117,0,0,0,0,2.74532e+08,4.60433e+08,
118,0,0,0,0,2.74532e+08,4.6047e+08,
119,0,0,0,0,2.74532e+08,4.60452e+08,
120,0,0,0,0,2.74532e+08,4.60429e+08,
121,0,0,0,0,2.74531e+08,4.60433e+08,
122,0,0,0,0,2.74531e+08,4.60417e+08,
123,0,0,0,0,2.74531e+08,4.60407e+08,
124,0,0,0,0,2.74531e+08,4.60416e+08,
125,0,0,0,0,2.74531e+08,4.60436e+08,
126,0,0,0,0,2.74531e+08,4.60457e+08,
127,0,0,0,0,2.74531e+08,4.60466e+08,
128,0,0,0,0,2.74531e+08,4.60445e+08,
129,0,0,0,0,2.74531e+08,4.60441e+08,
130,0,0,0,0,2.74531e+08,4.60446e+08,
131,0,0,0,0,2.74531e+08,4.6045e+08,
132,0,0,0,0,2.74531e+08,4.60446e+08,
133,0,0,0,0,2.74531e+08,4.60434e+08,
134,0,0,0,0,2.74531e+08,4.60421e+08,
135,0,0,0,0,2.7453e+08,4.60435e+08,
136,0,0,0,0,2.7453e+08,4.60429e+08,
137,0,0,0,0,2.7453e+08,4.60452e+08,
138,0,0,0,0,2.7453e+08,4.60433e+08,
139,0,0,0,0,2.7453e+08,4.60385e+08,
140,0,0,0,0,2.7453e+08,4.60363e+08,
141,0,0,0,0,2.7453e+08,4.60347e+08,
142,0,0,0,0,2.7453e+08,4.60398e+08,
143,0,0,0,0,2.74529e+08,4.6042e+08,
144,0,0,0,0,2.74529e+08,4.60405e+08,
145,0,0,0,0,2.74529e+08,4.60417e+08,
146,0,0,0,0,2.74529e+08,4.60423e+08,
147,0,0,0,0,2.74529e+08,4.60428e+08,
148,0,0,0,0,2.74529e+08,4.60426e+08,
149,0,0,0,0,2.74529e+08,4.60425e+08,
150,0,0,0,0,2.74529e+08,4.60419e+08,
151,0,0,0,0,2.74529e+08,4.60439e+08,
152,0,0,0,0,2.74529e+08,4.60448e+08,
153,0,0,0,0,2.74529e+08,4.60446e+08,
154,0,0,0,0,2.74529e+08,4.60443e+08,
155,0,0,0,0,2.74529e+08,4.60433e+08,
156,0,0,0,0,2.74529e+08,4.60437e+08,
157,0,0,0,0,2.74529e+08,4.60436e+08,
158,0,0,0,0,2.74529e+08,4.60461e+08,
159,0,0,0,0,2.74529e+08,4.60446e+08,
160,0,0,0,0,2.74529e+08,4.6042e+08,
161,0,0,0,0,2.74529e+08,4.60411e+08,
162,0,0,0,0,2.74529e+08,4.60446e+08,
163,0,0,0,0,2.74528e+08,4.60434e+08,
164,0,0,0,0,2.74528e+08,4.60431e+08,
165,0,0,0,0,2.74528e+08,4.60441e+08,
166,0,0,0,0,2.74528e+08,4.60435e+08,
167,0,0,0,0,2.74528e+08,4.60434e+08,
168,0,0,0,0,2.74528e+08,4.60428e+08,
169,0,0,0,0,2.74528e+08,4.60406e+08,
170,0,0,0,0,2.74528e+08,4.60418e+08,
171,0,0,0,0,2.74528e+08,4.60404e+08,
172,0,0,0,0,2.74528e+08,4.60422e+08,
173,0,0,0,0,2.74528e+08,4.60431e+08,
174,0,0,0,0,2.74528e+08,4.6043e+08,
175,0,0,0,0,2.74528e+08,4.6043e+08,
176,0,0,0,0,2.74528e+08,4.60425e+08,
177,0,0,0,0,2.74528e+08,4.60467e+08,
178,0,0,0,0,2.74527e+08,4.60458e+08,
179,0,0,0,0,2.74527e+08,4.60442e+08,
180,0,0,0,0,2.74527e+08,4.60423e+08,
181,0,0,0,0,2.74527e+08,4.60433e+08,
182,0,0,0,0,2.74527e+08,4.60446e+08,
183,0,0,0,0,2.74527e+08,4.60444e+08,
184,0,0,0,0,2.74527e+08,4.60442e+08,
185,0,0,0,0,2.74527e+08,4.60462e+08,
186,0,0,0,0,2.74527e+08,4.60475e+08,
187,0,0,0,0,2.74527e+08,4.60458e+08,
188,0,0,0,0,2.74527e+08,4.60427e+08,
189,0,0,0,0,2.74527e+08,4.60423e+08,
190,0,0,0,0,2.74527e+08,4.60461e+08,
191,0,0,0,0,2.74527e+08,4.60446e+08,
192,0,0,0,0,2.74527e+08,4.60428e+08,
193,0,0,0,0,2.74527e+08,4.60409e+08,
194,0,0,0,0,2.74527e+08,4.60429e+08,
195,0,0,0,0,2.74527e+08,4.60457e+08,
196,0,0,0,0,2.74527e+08,4.60452e+08,
197,0,0,0,0,2.74527e+08,4.60447e+08,
198,0,0,0,0,2.74527e+08,4.60454e+08,
199,0,0,0,0,2.74526e+08,4.60441e+08,
200,0,0,0,0,2.74526e+08,4.60439e+08,
Total time:,48
