# Input graph: /home/onion/Repo/Robust-Toll-Pricing-Algorithm/ScenarioApproach/myPython/Temp/edges.csv
# OD-pairs: /home/onion/Repo/Robust-Toll-Pricing-Algorithm/ScenarioApproach/myPython/Temp/od0.csv
# Objective: user_eq
# Function: bpr
# Shortest-path algo: dijkstra
# Preprocessing time: 0ms
iteration,customization_time,query_time,line_search_time,total_time,obj_function_value,total_travel_cost
1,0,0,0,0,1.00655e+09,4.1902e+09,
2,0,0,0,0,4.14843e+08,1.0839e+09,
3,0,0,0,0,3.46817e+08,7.4189e+08,
4,0,0,0,0,3.31532e+08,6.58425e+08,
5,0,0,0,0,3.10471e+08,5.94935e+08,
6,0,0,0,0,2.94685e+08,5.40575e+08,
7,0,0,0,0,2.88704e+08,5.06619e+08,
8,0,0,0,0,2.8552e+08,4.94608e+08,
9,0,0,0,0,2.81864e+08,4.90499e+08,
10,0,0,0,0,2.75821e+08,4.75822e+08,
11,0,0,0,0,2.74369e+08,4.68161e+08,
12,0,0,0,0,2.73596e+08,4.64605e+08,
13,0,0,0,0,2.72876e+08,4.64531e+08,
14,0,0,0,0,2.7208e+08,4.63633e+08,
15,0,0,0,0,2.71375e+08,4.59852e+08,
16,0,0,0,0,2.70811e+08,4.58496e+08,
17,0,0,0,0,2.70456e+08,4.5725e+08,
18,0,0,0,0,2.70279e+08,4.56375e+08,
19,0,0,0,0,2.69986e+08,4.56688e+08,
20,0,0,0,0,2.69699e+08,4.56606e+08,
21,0,0,0,0,2.69545e+08,4.56132e+08,
22,0,0,0,0,2.69442e+08,4.55376e+08,
23,0,0,0,0,2.69339e+08,4.55675e+08,
24,0,0,0,0,2.69282e+08,4.55723e+08,
25,0,0,0,0,2.69248e+08,4.554e+08,
26,0,0,0,0,2.69213e+08,4.55409e+08,
27,0,0,0,0,2.69164e+08,4.55491e+08,
28,0,0,0,0,2.69132e+08,4.55564e+08,
29,0,0,0,0,2.6908e+08,4.56108e+08,
30,0,0,0,0,2.69046e+08,4.55743e+08,
31,0,0,0,0,2.69012e+08,4.55312e+08,
32,0,0,0,0,2.68995e+08,4.5492e+08,
33,0,0,0,0,2.68961e+08,4.55264e+08,
34,0,0,0,0,2.6894e+08,4.55235e+08,
35,0,0,0,0,2.68929e+08,4.55325e+08,
36,0,0,0,0,2.6892e+08,4.55014e+08,
37,0,0,0,0,2.68914e+08,4.55033e+08,
38,0,0,0,0,2.68907e+08,4.55024e+08,
39,0,0,0,0,2.68899e+08,4.55303e+08,
40,0,0,0,0,2.68896e+08,4.55401e+08,
41,0,0,0,0,2.68891e+08,4.55374e+08,
42,0,0,0,0,2.68882e+08,4.55182e+08,
43,0,0,0,0,2.68876e+08,4.55333e+08,
44,0,0,0,0,2.68871e+08,4.55345e+08,
45,0,0,0,0,2.68868e+08,4.5527e+08,
46,0,0,0,0,2.68865e+08,4.55202e+08,
47,0,0,0,0,2.68859e+08,4.55208e+08,
48,0,0,0,0,2.68854e+08,4.55062e+08,
