# Main file: /home/onion/Repo/Robust-Toll-Pricing-Algorithm/ScenarioApproach/myPython/Temp/output.csv
numIteration,weight
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0.00620201
18,0.000453256
19,0.0015569
20,0.00358218
21,0.00390431
22,0.00235069
23,0.00278657
24,0.00262546
25,0.00189398
26,0.00264524
27,0.00470528
28,0.00329885
29,0.00417584
30,0.00645693
31,0.0111725
32,0.00697283
33,0.00718047
34,0.00465181
35,0.00424481
36,0.00344894
37,0.00269248
38,0.00325178
39,0.00301269
40,0.00233594
41,0.00416977
42,0.00790728
43,0.00756408
44,0.00724238
45,0.00260495
46,0.00469232
47,0.0071821
48,0.0120017
49,0.0211967
50,0.013621
51,0.00904966
52,0.00827975
53,0.0123779
54,0.00902319
55,0.0121341
56,0.0114772
57,0.00505762
58,0.00538213
59,0.00180824
60,0.00337712
61,0.00469401
62,0.00667675
63,0.00548739
64,0.00715523
65,0.00537057
66,0.00291002
67,0.00183646
68,0.00157594
69,0.00212882
70,0.00519469
71,0.00901856
72,0.00758064
73,0.00404164
74,0.00642008
75,0.00384142
76,0.0039825
77,0.00353609
78,0.00378569
79,0.00357391
80,0.00513439
81,0.00435
82,0.00282243
83,0.0037368
84,0.00402634
85,0.00464258
86,0.00483224
87,0.00580569
88,0.00866812
89,0.00920814
90,0.00507688
91,0.00744869
92,0.00341652
93,0.0026712
94,0.00212358
95,0.00235537
96,0.00207198
97,0.00186913
98,0.00421386
99,0.00356254
100,0.00417191
101,0.00507197
102,0.00459032
103,0.0041906
104,0.00900442
105,0.00974171
106,0.0101394
107,0.0179636
108,0.021168
109,0.0106839
110,0.0128734
111,0.0118349
112,0.0106654
113,0.00882603
114,0.00987454
115,0.0115307
116,0.00586964
117,0.00699046
118,0.00729593
119,0.00632993
120,0.00465353
121,0.00282564
122,0.00281576
123,0.00245841
124,0.00352647
125,0.00441067
126,0.00428518
127,0.00326269
128,0.00210738
129,0.00228733
130,0.00262385
131,0.00457642
132,0.00410272
133,0.00441206
134,0.00262593
135,0.00277768
136,0.00439222
137,0.00571051
138,0.00755125
139,0.00424435
140,0.0029537
141,0.00262248
142,0.00278172
143,0.00439204
144,0.00441543
145,0.00350737
146,0.00320582
147,0.00433586
148,0.0051692
149,0.00605111
150,0.0114471
151,0.0126682
152,0.0145451
153,0.0126
154,0.0129597
155,0.0105471
156,0.00582025
157,0.00261416
158,0.00186358
159,0.00252056
160,0.00218866
161,0.002523
162,0.0036297
163,0.0035154
164,0.00219036
165,0.00167029
166,0.0017486
167,0.00250376
168,0.00250884
169,0.00320902
170,0.00281161
171,0.00403732
172,0.00546789
173,0.00623003
174,0.00591462
175,0.00455476
176,0.00550636
177,0.00503341
178,0.00465886
179,0.00261763
180,0.00535062
181,0.00835302
182,0.00647561
183,0.00498497
184,0.00493156
185,0.00521872
186,0.00380743
187,0.00327744
188,0.00237009
189,0.00183119
190,0.00250211
191,0.00249707
192,0.00214251
193,0.00354406
194,0.00369557
195,0.00453193
196,0.00635423
197,0.00623977
198,0.0066999
199,0.00597539
200,0.00661145
