0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.506171170171171525e+01,1.597882881882883055e+01,1.589594593594594585e+01,1.599729728729730027e+01,1.591513512513513007e+01,1.583297296297297407e+01,1.593720719720720425e+01,1.685576575576575920e+01,1.677432431432432125e+01,1.688144143144144138e+01,1.680072071072071793e+01,1.671999998999999804e+01,1.682999998999999747e+01,1.674999998999999917e+01,1.766999999000000088e+01,1.778288287288288672e+01,1.770360359360361002e+01,1.762432431432431912e+01,1.754504503504504598e+01,1.766153152153152917e+01,1.858297296297297407e+01,1.850441440441441543e+01,1.842585584585585323e+01,1.854594593594594798e+01,1.846810809810811094e+01,1.839027026027027034e+01,1.951324323324324439e+01,1.943612611612611829e+01,1.935900899900901351e+01,1.928189188189188741e+01,1.940846845846847302e+01,1.933207206207206497e+01,1.925567566567568178e+01,2.017927926927927729e+01,2.030945944945947090e+01,2.023378377378378445e+01,2.015810809810811222e+01,1.908243242243243643e+01,1.921621620621620963e+01,2.014126125126125899e+01,2.006630629630630125e+01,2.020297296297297507e+01,2.012873872873873182e+01,2.005450449450450634e+01,1.998027026027028086e+01,2.012054053054054492e+01,2.047747746747747755e+01,2.040540539540540621e+01,2.033333332333332777e+01,2.026126125126126354e+01,2.018918917918918510e+01,2.011711710711712087e+01,2.104504503504503887e+01,1.997297296297297819e+01,1.990090089090089265e+01,1.982882881882882486e+01,1.975675674675675353e+01,1.968468467468468219e+01,2.061261260261261086e+01,2.054054053054055018e+01,1.946846845846846819e+01,1.939639638639640395e+01,1.932432431432432551e+01,1.925225224225225418e+01,1.918018017018017929e+01,2.010810809810811151e+01,2.003603602603603662e+01,1.896396395396396883e+01,1.889189188189189395e+01,1.881981980981982261e+01,1.874774773774775127e+01,1.867567566567567638e+01,1.960360359360360505e+01,1.953153152153153371e+01,1.845945944945945172e+01,1.838738737738738038e+01,1.831531530531531615e+01,1.824324323324323771e+01,1.917117116117117703e+01,1.909909908909910570e+01,1.902702701702702370e+01,1.795495494495496303e+01,1.788288287288288814e+01,1.781081080081080970e+01,1.773873872873873836e+01,1.866666665666666702e+01,1.859459458459459213e+01,1.852252251252252435e+01,1.745045044045045302e+01,1.737837836837837813e+01,1.730630629630630324e+01,1.823423422423423546e+01,1.816216215216216767e+01,1.809009008009008923e+01,1.801801800801802145e+01,1.694594593594595011e+01,1.687387386387387878e+01,1.680180179180180389e+01,1.772972971972973255e+01,1.765765764765765056e+01,1.758558557558557922e+01,1.751351350351351854e+01,1.644144143144144721e+01,1.636936935936937587e+01,1.629729728729730454e+01,1.722522521522522254e+01,1.715315314315316542e+01,1.708108107108108698e+01,1.700900899900900853e+01,1.593693692693693720e+01,1.586486485486486231e+01,1.679279278279279097e+01,1.672072071072072319e+01,1.664864863864864830e+01,1.657657656657657697e+01,1.650450449450450918e+01,1.543243242243243429e+01,1.536036035036035940e+01,1.628828827828828807e+01,1.621621620621620963e+01,1.614414413414414540e+01,1.607207206207208117e+01,1.499999999000000273e+01,1.492792791792793849e+01,1.585585584585586005e+01,1.578378377378378872e+01,1.571171170171171738e+01,1.563963962963963539e+01,1.556756755756756050e+01,1.449549548549550337e+01,1.442342341342343204e+01,1.535135134135136070e+01,1.527927926927928581e+01,1.520720719720720382e+01,1.513513512513514314e+01,1.506306305306306115e+01,1.399099098099098626e+01,1.391891890891891848e+01,1.484684683684685069e+01,1.477477476477477580e+01,1.470270269270270092e+01,1.463063062063063313e+01,1.455855854855856535e+01,1.348648647648648691e+01,1.441441440441440847e+01,1.434234233234234424e+01,1.427027026027027290e+01,1.419819818819819801e+01,1.412612611612611957e+01,1.405405404405405534e+01,1.298198197198197690e+01,1.390990989990991267e+01,1.383783782783783423e+01,1.376576575576576289e+01,1.369369368369369155e+01,1.362162161162163088e+01,1.354954953954954888e+01,1.247747746747747755e+01,1.340540539540540621e+01,1.333333332333333132e+01,1.326126125126125999e+01,1.318918917918919220e+01,1.311711710711711731e+01,1.304504503504504243e+01,1.297297296297297464e+01,1.290090089090090686e+01,1.282882881882882842e+01,1.275675674675676419e+01,1.268468467468467509e+01,1.261261260261261796e+01,1.254054053054053242e+01,1.246846845846846108e+01,1.239639638639638974e+01,1.232432431432432196e+01,1.225225224225225773e+01,1.218018017018018995e+01,1.210810809810811506e+01,1.303603602603603306e+01,1.196396395396395818e+01,1.189189188189188684e+01,1.181981980981981550e+01,1.174774773774774417e+01,1.167567566567567283e+01,1.160360359360360505e+01,1.253153152153153371e+01,1.145945944945945882e+01,1.138738737738737683e+01,1.131531530531531615e+01,1.124324323324324482e+01,1.117117116117117703e+01,1.109909908909908793e+01,1.202702701702703081e+01,1.095495494495494881e+01,1.088288287288287393e+01,1.081081080081080614e+01,1.073873872873873836e+01,1.066666665666666347e+01,1.159459458459458858e+01,1.152252251252252080e+01,1.045045044045045302e+01,1.037837836837837813e+01,1.030630629630631034e+01,1.023423422423423546e+01,1.016216215216216767e+01,1.109009008009008568e+01,1.101801800801802500e+01,9.945945935945950112e+00,9.873873863873882328e+00,9.801801791801800334e+00,9.729729719729739656e+00,1.065765764765765056e+01,1.058558557558557567e+01,1.051351350351350789e+01,9.441441431441440102e+00,9.369369359369372319e+00,9.297297287297290325e+00,9.225225215225222541e+00,1.015315314315314765e+01,1.008108107108107987e+01,1.000900899900900498e+01,8.936936926936937198e+00,8.864864854864855204e+00,8.792792782792794526e+00,8.720720710720719637e+00,9.648648638648651854e+00,9.576576566576576965e+00,9.504504494504509182e+00,8.432432422432434294e+00,8.360360350360345194e+00,8.288288278288284516e+00,9.216216206216202522e+00,9.144144134144141844e+00,9.072072062072081167e+00,7.999999990000006278e+00,7.927927917927938495e+00,7.855855845855856501e+00,7.783783773783795823e+00,8.711711701711699618e+00,8.639639629639638940e+00,8.567567557567564052e+00,7.495495485495489163e+00,7.423423413423421380e+00,7.351351341351346491e+00,8.279279269279278708e+00,8.207207197207203819e+00,8.135135125135136036e+00,8.063063053063061147e+00,6.990990980990986259e+00,6.918918908918904265e+00,6.846846836846850692e+00,7.774774764774775804e+00,7.702702692702708021e+00,7.630630620630633132e+00,7.558558548558544032e+00,6.486486476486483355e+00,6.414414404414422677e+00,6.342342332342333577e+00,7.270270260270272900e+00,7.198198188198198011e+00,7.126126116126116017e+00,7.054054044054048234e+00,5.981981971981994661e+00,5.909909899909905562e+00,6.837837827837837779e+00,6.765765755765762890e+00,6.693693683693688001e+00,6.621621611621620218e+00,6.549549539549545329e+00,5.477477467477477546e+00,5.405405395405402658e+00,6.333333323333334874e+00,6.261261251261252880e+00,6.189189179189185097e+00,6.117117107117117314e+00,6.045045035045049531e+00,4.972972962972974642e+00,5.900900890900885543e+00,5.828828818828831970e+00,5.756756746756764187e+00,5.684684674684682193e+00,5.612612602612621515e+00,5.540540530540539521e+00,4.468468458468464632e+00,5.396396386396389744e+00,5.324324314324314855e+00,5.252252242252247072e+00,5.180180170180172183e+00,5.108108098108097295e+00,5.036036026036029511e+00,3.963963953963961728e+00,4.891891881891886840e+00,4.819819809819819056e+00,4.747747737747744168e+00,4.675675665675676385e+00,4.603603593603601496e+00,4.531531521531526607e+00,4.459459449459458824e+00,4.387387377387383935e+00,4.315315305315316152e+00,4.243243233243248369e+00,4.171171161171173480e+00,4.099099089099084381e+00,4.027027017027030809e+00,3.954954944954963025e+00,3.882882872882881031e+00,3.810810800810820353e+00,3.738738728738745465e+00,3.666666656666670576e+00,3.594594584594595688e+00,4.522522512522513694e+00,3.450450440450453016e+00,3.378378368378371022e+00,3.306306296306303238e+00,3.234234224234228350e+00,3.162162152162160567e+00,3.090090080090099889e+00,4.018018008018017895e+00,2.945945935945950112e+00,2.873873863873853907e+00,2.801801791801793229e+00,2.729729719729732551e+00,2.657657647657650557e+00,2.585585575585575668e+00,3.513513503513500780e+00,2.441441431441454313e+00,2.369369359369365213e+00,2.297297287297283219e+00,2.225225215225229647e+00,2.153153143153140547e+00,3.081081071081079870e+00,3.009008999009019192e+00,1.936936926936930092e+00,1.864864854864876520e+00,1.792792782792794526e+00,1.720720710720712532e+00,1.648648638648644749e+00,2.576576566576569860e+00,2.504504494504502077e+00,1.432432422432427188e+00,1.360360350360345194e+00,1.288288278288284516e+00,1.216216206216223839e+00,1.144144134144141844e+00,2.072072062072052745e+00,9.999999900000133835e-01,9.279279179279313894e-01,8.558558458558493953e-01,7.837837737837958230e-01,7.117117017116996180e-01,1.639639629639624729e+00,1.567567557567564052e+00,4.954954854954820576e-01,4.234234134234284852e-01,3.513513413513607020e-01,2.792792692792787079e-01,2.072071972072180301e-01,1.135135125135128931e+00,1.063063053063068253e+00,9.909909809909933642e-01,9.189189089189113702e-01,8.468468368468435870e-01,7.747747647747615929e-01,7.027026927027009151e-01,6.306306206306260265e-01,5.585585485585653487e-01,4.058378377378377166e+01,4.049729728729728606e+01,4.041081080081080756e+01,4.032432431432428643e+01,4.123783782783782925e+01,4.115135134135133654e+01,4.106486485486485805e+01,4.097837836837837955e+01,4.089189188189189395e+01,4.080540539540540124e+01,4.071891890891891563e+01,4.163243242243240161e+01,4.154594593594593732e+01,4.145945944945945172e+01,4.137297296297297322e+01,4.128648647648649472e+01,4.119999999000000912e+01,4.211351350351351641e+01,4.202702701702703081e+01,4.194054053054051678e+01,4.185405404405405250e+01,4.176756755756755268e+01,4.168108107108106708e+01,4.159459458459458858e+01,4.250810809810810298e+01,4.242162161162161027e+01,4.233513512513513888e+01,4.224864863864863196e+01,4.216216215216216057e+01,4.207567566567566786e+01,4.298918917918918225e+01,4.290270269270270376e+01,4.281621620621620394e+01,4.272972971972971834e+01,4.264324323324325405e+01,4.255675674675675424e+01,4.247027026027026153e+01,4.338378377378379014e+01,4.329729728729729743e+01,4.321081080081081183e+01,4.312432431432429780e+01,4.303783782783782641e+01,4.295135134135134791e+01,4.286486485486486941e+01,4.377837836837836960e+01,4.369189188189190531e+01,4.360540539540539129e+01,4.351891890891891990e+01,4.343243242243241298e+01,4.334594593594594159e+01,4.425945944945945598e+01,4.417297296297296327e+01,4.408648647648648478e+01,4.399999998999997075e+01,4.391351350351350646e+01,4.382702701702703507e+01,4.374054053054053526e+01,4.465405404405403544e+01,4.456756755756757116e+01,4.448108107108107845e+01,4.439459458459459285e+01,4.430810809810807882e+01,4.422162161162162164e+01,4.513513512513512183e+01,4.504864863864865043e+01,4.496216215216217194e+01,4.487567566567566502e+01,4.478918917918919362e+01,4.470270269270270092e+01,4.461621620621619400e+01,4.552972971972972971e+01,4.544324323324322989e+01,4.535675674675674429e+01,4.527027026027026579e+01,4.518378377378378019e+01,4.509729728729728038e+01,4.501081080081082320e+01,4.592432431432431628e+01,4.583783782783781646e+01,4.575135134135134507e+01,4.566486485486485947e+01,4.557837836837837386e+01,4.549189188189188116e+01,4.640540539540539555e+01,4.631891890891890995e+01,4.623243242243243145e+01,4.614594593594595295e+01,4.605945944945946735e+01,4.597297296297295333e+01,4.588648647648648904e+01,4.679999998999999633e+01,4.671351350351350362e+01,4.662702701702704644e+01,4.654054053054052531e+01,4.645405404405405392e+01,4.636756755756758253e+01,4.728108107108106850e+01,4.719459458459459711e+01,4.710810809810809019e+01,4.702162161162161880e+01,4.693513512513513319e+01,4.684864863864864049e+01,4.676216215216215488e+01,4.767567566567564086e+01,4.758918917918918368e+01,4.750270269270271228e+01,4.741621620621621247e+01,4.732972971972971266e+01,4.724324323324324837e+01,4.715675674675675566e+01,4.807027026027027006e+01,4.798378377378376314e+01,4.789729728729729175e+01,4.781081080081080614e+01,4.772432431432432764e+01,4.763783782783784915e+01,4.855135134135134223e+01,4.846486485486486373e+01,4.837837836837837813e+01,4.829189188189187121e+01,4.820540539540539982e+01,4.811891890891890711e+01,4.803243242243242150e+01,4.894594593594594301e+01,4.885945944945946451e+01,4.877297296297295759e+01,4.868648647648649330e+01,4.859999998999999349e+01,4.851351350351349367e+01,4.942702701702702939e+01,4.934054053054053668e+01,4.925405404405405108e+01,4.916756755756754416e+01,4.908108107108107276e+01,4.899459458459458716e+01,4.890810809810810866e+01,4.982162161162160885e+01,4.973513512513514456e+01,4.964864863864862343e+01,4.956216215216216625e+01,4.947567566567565223e+01,4.938918917918918794e+01,4.930270269270272365e+01,5.021621620621620252e+01,5.012972971972972402e+01,5.004324323324324553e+01,4.995675674675673861e+01,4.987027026027027432e+01,4.978378377378376740e+01,5.069729728729728180e+01,5.061081080081081041e+01,5.052432431432431770e+01,5.043783782783783209e+01,5.035135134135133939e+01,5.026486485486485378e+01,5.017837836837838950e+01,5.109189188189188968e+01,5.100540539540539697e+01,5.091891890891892558e+01,5.083243242243243287e+01,5.074594593594594727e+01,5.065945944945945456e+01,5.057297296297296896e+01,5.148648647648646204e+01,5.139999999000000486e+01,5.131351350351350504e+01,5.122702701702700523e+01,5.114054053054052673e+01,5.105405404405405534e+01,5.196756755756754842e+01,5.188108107108106282e+01,5.179459458459457011e+01,5.170810809810809872e+01,5.162162161162162022e+01,5.153513512513512040e+01,5.144864863864863480e+01,5.236216215216217051e+01,5.227567566567567070e+01,5.218918917918919220e+01,5.210270269270270660e+01,5.201621620621621389e+01,5.192972971972973539e+01,5.284324323324321426e+01,5.275675674675674998e+01,5.267027026027028569e+01,5.258378377378378588e+01,5.249729728729728606e+01,5.241081080081082177e+01,5.232432431432432196e+01,5.323783782783784346e+01,5.315135134135132944e+01,5.306486485486484384e+01,5.297837836837840086e+01,5.289189188189187973e+01,5.280540539540540124e+01,5.271891890891890142e+01,5.363243242243243714e+01,5.354594593594595153e+01,5.345945944945944461e+01,5.337297296297297322e+01,5.328648647648648762e+01,5.319999998999999491e+01,5.411351350351350931e+01,5.402702701702701660e+01,5.394054053054053099e+01,5.385405404405406671e+01,5.376756755756756689e+01,5.368108107108108840e+01,5.359459458459460279e+01,5.450810809810808877e+01,5.442162161162162448e+01,5.433513512513513177e+01,5.424864863864864617e+01,5.416216215216216057e+01,5.407567566567568207e+01,5.498918917918918225e+01,5.490270269270271797e+01,5.481621620621622526e+01,5.472972971972973255e+01,5.464324323324322563e+01,5.455675674675676134e+01,5.447027026027027574e+01,5.538378377378375461e+01,5.529729728729731875e+01,5.521081080081081893e+01,5.512432431432431201e+01,5.503783782783784773e+01,5.495135134135134081e+01,5.486486485486486941e+01,5.577837836837838381e+01,5.569189188189189110e+01,5.560540539540540550e+01,5.551891890891891279e+01,5.543243242243242719e+01,5.534594593594596290e+01,5.625945944945946309e+01,5.617297296297299170e+01,5.608648647648649899e+01,5.599999999000000628e+01,5.591351350351352067e+01,5.582702701702700665e+01,5.574054053054054236e+01,5.665405404405404965e+01,5.656756755756755695e+01,5.648108107108107134e+01,5.639459458459461416e+01,5.630810809810809303e+01,5.622162161162162874e+01,5.713513512513512183e+01,5.704864863864865754e+01,5.696216215216216483e+01,5.687567566567565081e+01,5.678918917918919362e+01,5.670270269270269381e+01,5.661621620621620821e+01,5.752972971972974392e+01,5.744324323324324411e+01,5.735675674675674429e+01,5.727027026027028000e+01,5.718378377378378019e+01,5.709729728729730169e+01,5.701081080081078767e+01,5.792432431432430207e+01,5.783783782783783778e+01,5.775135134135135928e+01,5.766486485486485947e+01,5.757837836837833834e+01,5.749189188189190247e+01,5.840540539540540976e+01,5.831891890891890995e+01,5.823243242243243145e+01,5.814594593594596006e+01,5.805945944945943893e+01,5.797297296297298885e+01,5.788648647648651036e+01,5.879999999000001765e+01,5.871351350351352494e+01,5.862702701702703223e+01,5.854054053054053952e+01,5.845405404405404681e+01,5.836756755756756831e+01,5.928108107108108982e+01,5.919459458459458290e+01,5.910810809810809019e+01,5.902162161162162590e+01,5.893513512513514740e+01,5.884864863864866891e+01,5.876216215216217620e+01,5.967567566567564086e+01,5.958918917918920499e+01,5.950270269270269807e+01,5.941621620621621958e+01,5.932972971972974108e+01,5.924324323324323416e+01,5.915675674675675566e+01,6.007027026027024874e+01,5.998378377378379867e+01,5.989729728729730596e+01,5.981081080081081325e+01,5.972432431432432054e+01,5.963783782783787046e+01,6.055135134135134933e+01,6.046486485486487084e+01,6.037837836837837813e+01,6.029189188189191384e+01,6.020540539540542113e+01,6.011891890891890000e+01,6.003243242243243571e+01,6.094594593594592880e+01,6.085945944945945030e+01,6.077297296297298601e+01,6.068648647648647909e+01,6.059999999000000059e+01,6.051351350351349367e+01,6.142702701702704360e+01,6.134054053054055089e+01,6.125405404405402976e+01,6.116756755756757968e+01,6.108108107108108698e+01,6.099459458459460848e+01,6.090810809810811577e+01,6.182162161162158043e+01,6.173513512513513035e+01,6.164864863864865185e+01,6.156216215216215915e+01,6.147567566567565223e+01,6.138918917918920215e+01,6.130270269270269523e+01,6.221621620621623094e+01,6.212972971972976666e+01,6.204324323324324553e+01,6.195675674675675282e+01,6.187027026027026011e+01,6.178378377378376740e+01,6.269729728729727469e+01,6.261081080081083883e+01,6.252432431432434612e+01,6.243783782783783920e+01,6.235135134135131807e+01,6.226486485486488220e+01,6.217837836837837528e+01,6.309189188189188258e+01,6.300540539540543250e+01,6.291891890891891137e+01,6.283243242243243287e+01,6.274594593594594016e+01,6.265945944945944746e+01,6.257297296297298317e+01,6.348648647648650467e+01,6.339999999000001196e+01,6.331351350351350504e+01,6.322702701702702655e+01,6.314054053054054805e+01,6.305405404405404113e+01,6.396756755756759105e+01,6.388108107108108413e+01,6.379459458459457721e+01,6.370810809810811293e+01,6.362162161162162022e+01,6.353513512513511330e+01,6.344864863864866322e+01,6.436216215216215630e+01,6.427567566567566359e+01,6.418918917918921352e+01,6.410270269270273502e+01,6.401621620621622810e+01,6.392972971972970697e+01,6.484324323324325690e+01,6.475675674675676419e+01,6.467027026027025727e+01,6.458378377378377877e+01,6.449729728729731448e+01,6.441081080081079335e+01,6.432432431432432907e+01,6.523783782783785057e+01,6.515135134135137207e+01,6.506486485486487936e+01,6.497837836837840086e+01,6.489189188189190816e+01,6.480540539540544387e+01,6.471891890891892274e+01,6.563243242243243003e+01,6.554594593594593732e+01,6.545945944945944461e+01,6.537297296297299454e+01,6.528648647648647341e+01,6.519999999000000912e+01,6.611351350351354483e+01,6.602702701702699528e+01,6.594054053054055942e+01,6.585405404405405250e+01,6.576756755756755979e+01,6.568108107108106708e+01,6.559459458459458858e+01,6.650810809810811008e+01,6.642162161162160317e+01,6.633513512513513888e+01,6.624864863864864617e+01,6.616216215216215346e+01,6.607567566567567496e+01,6.698918917918922489e+01,6.690270269270268955e+01,6.681621620621622526e+01,6.672972971972971834e+01,6.664324323324326826e+01,6.655675674675676134e+01,6.647027026027025443e+01,6.738378377378380435e+01,6.729729728729734006e+01,6.721081080081079051e+01,6.712432431432431201e+01,6.703783782783783352e+01,6.695135134135134081e+01,6.686486485486489073e+01,6.777837836837838381e+01,6.769189188189190531e+01,6.760540539540539839e+01,6.751891890891889147e+01,6.743243242243244140e+01,6.734594593594597711e+01,6.825945944945947019e+01,6.817297296297296327e+01,6.808648647648645635e+01,6.799999999000000628e+01
