# Main file: /home/onion/Repo/Robust-Toll-Pricing-Algorithm/ScenarioApproach/myPython/Temp/output.csv
numIteration,weight
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0.0370224
25,0.00139036
26,0.00249839
27,0.00473332
28,0.00473849
29,0.00344893
30,0.00711961
31,0.0132724
32,0.0112136
33,0.0111151
34,0.0132123
35,0.0206789
36,0.0216113
37,0.0142153
38,0.0101236
39,0.00776138
40,0.00580517
41,0.00666786
42,0.00481786
43,0.00738181
44,0.00602599
45,0.0061559
46,0.00449447
47,0.00272946
48,0.00425907
49,0.0047872
50,0.032665
51,0.030352
52,0.0137935
53,0.00401661
54,0.003344
55,0.0120078
56,0.00904745
57,0.00576527
58,0.00244826
59,0.00329547
60,0.00476205
61,0.00294674
62,0.00450913
63,0.00470113
64,0.0059045
65,0.00734499
66,0.005861
67,0.00413285
68,0.00306167
69,0.00395922
70,0.00228598
71,0.00128114
72,0.00352169
73,0.00614574
74,0.00517889
75,0.00304059
76,0.00267732
77,0.00254716
78,0.0025512
79,0.00247024
80,0.00570219
81,0.0147798
82,0.0117278
83,0.00554139
84,0.0041019
85,0.00305721
86,0.00285499
87,0.00582714
88,0.00529448
89,0.00347127
90,0.00258891
91,0.00267716
92,0.00186513
93,0.0031246
94,0.00517475
95,0.0120004
96,0.00822123
97,0.00623672
98,0.00803221
99,0.00325251
100,0.00238902
101,0.0034613
102,0.00205903
103,0.00334434
104,0.00244429
105,0.00258426
106,0.00426478
107,0.0110756
108,0.00811897
109,0.00332049
110,0.00234598
111,0.00291933
112,0.00375369
113,0.00274478
114,0.00531429
115,0.0043364
116,0.0024798
117,0.00275343
118,0.00361661
119,0.00249007
120,0.00347282
121,0.00384851
122,0.00544542
123,0.00424823
124,0.00284407
125,0.0027248
126,0.00239516
127,0.00107982
128,0.00260494
129,0.00408573
130,0.0048654
131,0.00309591
132,0.00243698
133,0.00324684
134,0.00286415
135,0.00342673
136,0.00560313
137,0.0042074
138,0.00243208
139,0.0020578
140,0.00212287
141,0.0027208
142,0.00550815
143,0.0068513
144,0.00795803
145,0.0180681
146,0.0169906
147,0.0127406
148,0.00847463
149,0.00811214
150,0.0092193
151,0.00176794
152,0.00296729
153,0.00388158
154,0.00266282
155,0.00197299
156,0.00325474
157,0.00478698
158,0.00283942
159,0.00100937
160,0.00219658
161,0.00326172
162,0.00356995
163,0.00542322
164,0.00542676
165,0.0060744
166,0.00306656
167,0.00179514
168,0.00678738
169,0.00550465
170,0.00581576
171,0.00211272
172,0.00218068
173,0.00292873
174,0.00680278
175,0.00337176
176,0.00341646
177,0.00348485
178,0.00193648
179,0.00721594
180,0.0158748
181,0.00835975
182,0.00335693
183,0.00451705
184,0.0046406
185,0.00185942
186,0.000916354
187,0.00171002
188,0.00213197
189,0.00197519
190,0.00316052
191,0.00435095
192,0.00393744
193,0.00803153
194,0.00790791
195,0.00794831
196,0.00617259
197,0.00633565
198,0.00294988
199,0.0027115
200,0.00363658
