# Input graph: /home/onion/Repo/Robust-Toll-Pricing-Algorithm/ScenarioApproach/myPython/Temp/edges.csv
# OD-pairs: /home/onion/Repo/Robust-Toll-Pricing-Algorithm/ScenarioApproach/myPython/Temp/od0.csv
# Objective: user_eq
# Function: bpr
# Shortest-path algo: dijkstra
# Preprocessing time: 0ms
iteration,customization_time,query_time,line_search_time,total_time,obj_function_value,total_travel_cost
97,0,0,0,0,2.57764e+08,4.52238e+08,
98,0,0,0,0,2.57764e+08,4.52241e+08,
99,0,0,0,0,2.57763e+08,4.52249e+08,
100,0,0,0,0,2.57763e+08,4.52262e+08,
101,0,0,0,0,2.57763e+08,4.52221e+08,
102,0,0,0,0,2.57763e+08,4.52255e+08,
103,0,0,0,0,2.57763e+08,4.52254e+08,
104,0,0,0,0,2.57763e+08,4.52289e+08,
105,0,0,0,0,2.57763e+08,4.52268e+08,
106,0,0,0,0,2.57762e+08,4.52291e+08,
107,0,0,0,0,2.57762e+08,4.52317e+08,
108,0,0,0,0,2.57762e+08,4.52333e+08,
109,0,0,0,0,2.57762e+08,4.5232e+08,
110,0,0,0,0,2.57762e+08,4.52321e+08,
111,0,0,0,0,2.57761e+08,4.52316e+08,
112,0,0,0,0,2.57761e+08,4.52254e+08,
113,0,0,0,0,2.57761e+08,4.52253e+08,
114,0,0,0,0,2.57761e+08,4.5224e+08,
115,0,0,0,0,2.57761e+08,4.52258e+08,
116,0,0,0,0,2.57761e+08,4.52231e+08,
117,0,0,0,0,2.57761e+08,4.52213e+08,
118,0,0,0,0,2.5776e+08,4.52236e+08,
119,0,0,0,0,2.5776e+08,4.52232e+08,
120,0,0,0,0,2.5776e+08,4.52242e+08,
121,0,0,0,0,2.5776e+08,4.5226e+08,
122,0,0,0,0,2.5776e+08,4.52293e+08,
123,0,0,0,0,2.5776e+08,4.52289e+08,
124,0,0,0,0,2.5776e+08,4.52282e+08,
125,0,0,0,0,2.5776e+08,4.5227e+08,
126,0,0,0,0,2.57759e+08,4.52261e+08,
127,0,0,0,0,2.57759e+08,4.52245e+08,
128,0,0,0,0,2.57759e+08,4.52279e+08,
129,0,0,0,0,2.57759e+08,4.523e+08,
130,0,0,0,0,2.57759e+08,4.52297e+08,
131,0,0,0,0,2.57759e+08,4.52275e+08,
132,0,0,0,0,2.57759e+08,4.52285e+08,
133,0,0,0,0,2.57759e+08,4.52304e+08,
134,0,0,0,0,2.57759e+08,4.52265e+08,
135,0,0,0,0,2.57759e+08,4.52243e+08,
136,0,0,0,0,2.57758e+08,4.52247e+08,
137,0,0,0,0,2.57758e+08,4.52254e+08,
138,0,0,0,0,2.57758e+08,4.52247e+08,
139,0,0,0,0,2.57758e+08,4.52233e+08,
140,0,0,0,0,2.57758e+08,4.52258e+08,
141,0,0,0,0,2.57758e+08,4.52287e+08,
142,0,0,0,0,2.57758e+08,4.52253e+08,
143,0,0,0,0,2.57758e+08,4.52254e+08,
144,0,0,0,0,2.57758e+08,4.52328e+08,
145,0,0,0,0,2.57757e+08,4.5234e+08,
146,0,0,0,0,2.57757e+08,4.52303e+08,
147,0,0,0,0,2.57757e+08,4.52219e+08,
148,0,0,0,0,2.57756e+08,4.52252e+08,
149,0,0,0,0,2.57756e+08,4.52312e+08,
150,0,0,0,0,2.57756e+08,4.52264e+08,
151,0,0,0,0,2.57756e+08,4.52254e+08,
152,0,0,0,0,2.57756e+08,4.52268e+08,
153,0,0,0,0,2.57756e+08,4.52301e+08,
154,0,0,0,0,2.57756e+08,4.52292e+08,
155,0,0,0,0,2.57756e+08,4.52264e+08,
156,0,0,0,0,2.57755e+08,4.52292e+08,
157,0,0,0,0,2.57755e+08,4.52321e+08,
158,0,0,0,0,2.57755e+08,4.52298e+08,
159,0,0,0,0,2.57755e+08,4.52294e+08,
160,0,0,0,0,2.57755e+08,4.52288e+08,
161,0,0,0,0,2.57755e+08,4.52268e+08,
162,0,0,0,0,2.57755e+08,4.52258e+08,
163,0,0,0,0,2.57755e+08,4.52272e+08,
164,0,0,0,0,2.57755e+08,4.52294e+08,
165,0,0,0,0,2.57755e+08,4.52308e+08,
166,0,0,0,0,2.57755e+08,4.52294e+08,
167,0,0,0,0,2.57755e+08,4.52267e+08,
168,0,0,0,0,2.57755e+08,4.52298e+08,
169,0,0,0,0,2.57754e+08,4.52322e+08,
170,0,0,0,0,2.57754e+08,4.52311e+08,
171,0,0,0,0,2.57754e+08,4.52302e+08,
172,0,0,0,0,2.57754e+08,4.52297e+08,
173,0,0,0,0,2.57754e+08,4.52315e+08,
174,0,0,0,0,2.57754e+08,4.52309e+08,
175,0,0,0,0,2.57754e+08,4.52308e+08,
176,0,0,0,0,2.57754e+08,4.52299e+08,
177,0,0,0,0,2.57754e+08,4.52279e+08,
178,0,0,0,0,2.57754e+08,4.52278e+08,
179,0,0,0,0,2.57754e+08,4.52322e+08,
180,0,0,0,0,2.57754e+08,4.52378e+08,
181,0,0,0,0,2.57753e+08,4.52366e+08,
182,0,0,0,0,2.57753e+08,4.5233e+08,
183,0,0,0,0,2.57753e+08,4.52345e+08,
184,0,0,0,0,2.57753e+08,4.52359e+08,
185,0,0,0,0,2.57753e+08,4.52348e+08,
186,0,0,0,0,2.57753e+08,4.52335e+08,
187,0,0,0,0,2.57753e+08,4.52344e+08,
188,0,0,0,0,2.57753e+08,4.52357e+08,
189,0,0,0,0,2.57753e+08,4.52353e+08,
190,0,0,0,0,2.57753e+08,4.52338e+08,
191,0,0,0,0,2.57753e+08,4.52298e+08,
