1.0404871524388029
1.047612801003443,1.0465196841604518,1.0415403732787236,1.0387092175249708,1.036954592159069,1.034640700391745,1.033630478598372,1.0331869987271523,1.032833183313061,1.0325396081472613,1.03240655883229,1.0302798839181928
1.0479464146475863,1.0464745700365778,1.0412355456897124,1.039280820095013,1.039088129778791
1.0476341296309077,1.0462289946243535,1.0430547874458416,1.038596706056542,1.038577545784112,1.0379507674032018,1.0367971856971234
1.051886800968882,1.0512032096454447,1.0473246456095004,1.0409222841990116,1.0335476783072517,1.0304218959415297,1.029503745346709,1.0282158775491037,1.0269330395865317,1.026095927919647,1.0254561832615616,1.025243732138691,1.0245005133078606,1.0241149872816675,1.0239258360934609,1.0231814854369425,1.0228661805940145,1.0226675238722136,1.0225882582056653,1.0224299192318627,1.0220658303247196
1.0480031800774698,1.043845807467123,1.043069369520717,1.0407317940922354,1.0393519438898247,1.038650063724808,1.038135899875253,1.0365844738544776,1.0358326675969007,1.0349421609764844,1.0339526282735243,1.0336152456822572,1.0333297109396433,1.0327936083157323,1.0324594330129333,1.0322544764188601,1.0317407243949357,1.0316095772443337,1.0308636264199287,1.0306148150563421
1.0477511261864012,1.0455203241196898,1.0425847017970304,1.040919287571728,1.0401727321004632,1.037917539119487,1.036015338185635,1.0352197417995133,1.0348168700202094,1.0347284775095327,1.0339336289150765,1.033012889222321,1.0319616280619275,1.0314188121714551
1.0497541192459856,1.0491845634401027,1.0410179277234297,1.039675937808877,1.0353865507935465,1.0320363642947616,1.0297565568974452,1.0297357895075556,1.0288469586822093,1.0279325594214386,1.0273198893500766,1.0267849617741587,1.0263347178999829,1.0259033691076664,1.0257194247567407,1.025279830452878,1.0245135036019002,1.024213232256056,1.02375211384685
1.0454929080508664,1.0397366751425943,1.0389653465819861,1.0388443141131452,1.038226537609399,1.0370393124449642,1.035102545602881,1.0331364230634092,1.032445913348833,1.0311285467097477,1.0305525064911942,1.030494686112263,1.0290112569685064,1.0279952715481981,1.0270636546139666,1.0267274307836647,1.0262344867457136,1.0259470354194564,1.02589452190142,1.0252308495318667,1.024708818753912,1.024629117634644,1.0245918298468897,1.0242757649748626,1.0241243076973447
1.0467936175983905,1.0451664428795835,1.0414203515972218,1.0407003299053892,1.0392209545558126,1.0378722327026906
1.0481539699067426,1.0477540137200267,1.0477407760573436,1.0442520489907217,1.0401074710369298,1.0372853499296053,1.0356668011980599,1.0350483364784553,1.0348413560761323,1.0333357523064497,1.031880413895486,1.0306640734936388,1.0302672786214162,1.030156565004995,1.0287534556578133,1.0281728568960071,1.027308037396832,1.0270692329621134,1.0269415370360069,1.0264187524974786,1.0257907227552432,1.02506771723745
1.0481705798536134,1.0472022527198845,1.0455894591109154,1.044073618817402,1.0394083701858543,1.0366858595780988,1.0340918554535716,1.0321959114842776
1.050212629973392,1.0439521031289467,1.0400914559703818,1.0400264855845347,1.0360274701015508,1.0339868487293409,1.032762388254288,1.0319002443417804,1.0307211571498918,1.0291331458418336,1.0286584860253416,1.0284952730100207,1.0266684193820685,1.0262754936147642,1.0262222658287432,1.0254714520700063,1.0248224079400237,1.0245435752733272,1.024125435258054,1.023755541799769,1.0229693206322217,1.0222991228061855,1.0218292103759123,1.0214253751626508,1.0213548710811844
1.0516015353625978,1.0477432865410126,1.0433548416628677,1.041855320895229,1.040984826305183,1.0397439533280919,1.0359206551851732,1.033266439053148,1.0311228453755759,1.0298074721528703,1.028374969276896,1.0283370557322988,1.0277293176357187,1.0277156531256195,1.0275824470049293,1.0274784511354815,1.0267616952357639,1.02671091143046,1.0262182275409533,1.0256742420884597,1.0252987626609882,1.0252816468270582,1.0250681088477653
1.0469304328774431,1.0417285120167508,1.0416164424245176
1.0472567511078494,1.0403276564426578,1.0371894256248462,1.0344707832523576,1.0344395351441629,1.0332884257212716,1.03314244828604,1.0325890773346968,1.032396710355984,1.029975312305869,1.0279154702987146,1.026225518759722,1.025361831681227,1.0251302640084416,1.0243759790297837,1.0239152432462866,1.0236462450005783,1.0233621215991646,1.0230715182709513,1.0230663586576554,1.0226698862821644,1.0224544242755564,1.0223095563886215,1.022143790220405
1.0507555369160806,1.0426940464494523,1.0388753797168093,1.0383781841156758,1.0374324993726078,1.035885219829136,1.0358751408736122,1.0355550480205271,1.034905237454881,1.0345856344800965,1.0345634463486542,1.034550889485718,1.0343704229947477,1.0341927498910146,1.0340223707215863,1.0338402392148642,1.0337738170739177,1.0334877620992886
1.0501599340792351,1.0439601970535912,1.043810572676661,1.0367437484084217,1.034469263347308,1.032884871003845,1.0311305869412235,1.029906234099563,1.0292444828578013,1.0276038797416378,1.0275493101605637,1.026351690366529,1.0257113137144844,1.0252137231154068,1.0244546405488981,1.0241384196923944,1.02374934473531,1.0231649561902427,1.0228996194932116,1.022781900455225,1.0227060438213433,1.022670893640455,1.0225856958561539,1.022565714394439
1.0465398954166394,1.045440467301273,1.0420160312239208,1.0409620518396658,1.0401601854275648,1.039535341497436,1.0351476759001446,1.0327116308312747,1.031453802595677,1.0312062139570655,1.0309353828560035,1.0299967722104217,1.0295873016305643,1.0290701932789226,1.0290460744795848,1.0287148064331382,1.0283532792899328,1.028277693645561,1.0277974133749432,1.0273604554521523,1.0270545487887135
1.0465695187890445,1.0455923606137232,1.0407572383982935,1.039577715596467,1.0366925887388063,1.0362524712117391,1.0360628467869077,1.0343092703004748,1.0328693040904418,1.0325330032307443,1.0318293158535148,1.0312642578379771
1.046254323177371,1.0405919435800157,1.0364719453227473,1.0364585256666878,1.0361211125884264,1.0349493084346228
1.044616957487923,1.0440324281570341,1.038234762249604,1.0353959322171713,1.0344022626540323,1.0329778543641064,1.0329418816455516,1.032838595538342,1.0320768448783748,1.0313783631454254,1.0312703436575021,1.0307307546539028,1.0305246900697722,1.030233150913964,1.0297717635450552,1.029458104237108,1.0292822336098206,1.0290542736557315
1.049118856224506,1.0432119983250676,1.0399754881450347,1.0376791393698774,1.0358630226567154,1.0329543648505715,1.0328108324607224,1.0305827178509908,1.0289293675850673,1.02769471304645,1.0262081240270116,1.025103919269574,1.0250946045655596
1.047277505460207,1.04074559821096,1.0391828726264722,1.0349265589467902,1.0340501539313403,1.0339520876406831,1.0321234256314769,1.0318664249242342,1.0299294409788928,1.027815458880936,1.0272285559563807,1.027175570742437,1.026526650578742,1.0265061037809442,1.0258074996939244,1.025363316047207,1.024729307159054,1.0245091908277106,1.0241553182698475,1.0240326574060243,1.0237343759337145,1.023370082664752
1.0486785231810771,1.040529341903661,1.0372209555147593,1.0320171385616148,1.0297338115225791,1.0283484146748745,1.0282889563762925,1.0278698134556215
1.0491007353653008,1.0424510722178235,1.038569855821999,1.0362199988057499,1.0361150977917386,1.0354366168934632,1.0353486975107489,1.0338816972311426,1.032076309272822,1.0309855405925064,1.0309236418090806,1.0299027295773386,1.029388578730343,1.0288137469885168,1.028101607233776,1.0276685407661337,1.0273594683050404,1.0264814525526855,1.025849401350128,1.0257935330538457,1.025636412753412
1.0472973874137579,1.0438665586313685,1.0438460861169478,1.0438022383950019,1.0430853880287154,1.0418740171145937,1.0418457107103838,1.041754488604348,1.0417368206399396,1.040510027537104,1.0395826711346678,1.0387401108202565,1.0384424704366277,1.0378617570712163,1.0372648642960591,1.0371710806268097,1.036907267184251,1.036672647423033,1.0363840245357128,1.036139341570356,1.0361362227525959,1.0360111753998855
1.0464988595923976,1.0414827656913503,1.036372352409958,1.0363362144525874,1.0350163756909685,1.032431150668382,1.0303385756108734,1.0289328069311727,1.028434251847072,1.0275764409441506,1.026497614202776,1.0261034796839719,1.0260648293161208,1.0260474055923139,1.025762468313641,1.0253749800483372,1.025012811633931,1.0245937780564018,1.024493003091018,1.0244791404783888,1.02390898353868,1.0233864968883777,1.0229619508256973
1.0473569193476644,1.0419572780158635,1.035032157708197,1.0347099601483116,1.0345082794977023,1.0300051065336284,1.027304054505447,1.025505222894051,1.0245025527031992,1.0241408165283068,1.022975482284169,1.0225943291302577,1.0223974113752605,1.0220312943972698,1.02200860514172,1.0217500728868487,1.0214561493612972,1.0210451848677558,1.0209362345894695,1.0205633269376084,1.0205340210506775,1.0204481140036101,1.0204130900217705
1.0485096348760499,1.0445711105811935,1.0432446490342175,1.0432095693284318,1.0415632864139133,1.0387928283072017,1.0371908990120893,1.0360457853754863,1.0351652592892207,1.0351553784190204,1.0343890943384377,1.0324705610770089,1.031176426923989,1.031117409959653,1.0307019666022206,1.0301540018220592,1.029806314385868,1.0291836398528493,1.0285098931259067,1.0281106662741213,1.027723753419797,1.0276881558124857,1.0271995296207483,1.0267199797228141,1.0265764106087465
1.045604176032202,1.0449253495822395,1.0386074295540328,1.038500546387519,1.036485577243912,1.0349602518179617,1.0347176179869964,1.0327333038762836,1.0325656386973465,1.0314796686874992,1.0314682261606374,1.030767943175568,1.0305361241677529,1.0304295575770428,1.0298801329988343,1.0298090448087553,1.0294104646468816,1.028962069629549,1.0284655465050088,1.0277619049872806,1.0275682337012355,1.0269772650405857
1.0488171914592221,1.048457834452658,1.0458215412149916,1.0457824480706126,1.0440990372215577,1.042958890588915,1.041609269127439,1.040309633257449,1.0397729019622743,1.0378584578199541,1.0365232773524573,1.0363101275363658,1.0361603318238095,1.036129415544932,1.035083634286202,1.0350569110538836,1.0344744975897082,1.0336954625342467,1.033150625782556,1.0327253861135122,1.0322244016787647,1.031901696646921,1.0314731936324724,1.0309337852402827,1.030871007372765,1.0307862556878884,1.0305873692160858
1.0474013423469888,1.0412766574907437,1.0404208609317913,1.03774352909697,1.037141749981465,1.0364887447211488,1.0354970392002045,1.0354014875203046
1.0494965735249584,1.0462248245739127,1.0431607696054344,1.0426825524990009,1.0400873993663784,1.0371661109383556,1.0342092398164708,1.0318922727713526,1.0310860950041338,1.0303262910323256,1.0290917328919116,1.0287721001325643,1.0287160197225196,1.0281919542455322,1.0278602060230868,1.0277382639136503,1.0272049689361145,1.0271310328356835,1.0267941710483848,1.0262373190081315,1.0261135956468896,1.0260086664199242,1.0256799168508526
1.0476586385860898,1.0410923333209976,1.036682735382391,1.0328585603627973,1.030528307913534,1.0295608813422774,1.0282077847183992,1.0269216105747798,1.0258705878514873,1.025028874608017,1.0250158411008985,1.024242163181056,1.0240370091955866,1.024029038371489,1.0232911836596381,1.0232283114416516,1.0231013611429978,1.0230141676580935,1.0228904524348799,1.0227525129281945,1.0224822053978617
1.0472769701457638,1.0432757030132098,1.037514609797955,1.0350966408145363,1.0344143091662648,1.0309507638909376,1.0305628388800827,1.02936713513851,1.029329098204739,1.0281265567250315,1.0280048272865385,1.0274089572645932,1.0267481572475092,1.0260680527363684,1.0255767336185244,1.0250702404749716,1.0243893654126948,1.024069771207219,1.024062312205359,1.0236249830729962,1.0235974925956102,1.0233325744449353
1.0483980166942928,1.0475754475191643,1.047086898259545,1.0470593838871884,1.0457432694168054,1.0450459059616823,1.0442315639006203,1.0421207928070175,1.0416076855581233,1.0403207892651267,1.0396758806282067,1.038896813682708,1.0379475747193039,1.0369629482420164
1.0438720800794898,1.0419357222069003,1.0404474552684144,1.039974845499148,1.03781575453585,1.0365610031575525,1.0353740815608765,1.0342024717946272,1.033094709306966
1.0477684781208194,1.0435032245460567,1.042900754022301,1.0405107272992817,1.0373676933378138,1.0365663069102597,1.0365311542320115,1.0352220926470381,1.0345730908031818,1.033893192495622,1.0337518003481154,1.0336951547134254,1.032460704687267,1.0312494981743225,1.0304013575319948,1.0295951467751452,1.028950661355996,1.0286735997686685,1.0282134010945019,1.0280089412163222,1.027744466849355
