# Input graph: /home/onion/Repo/Robust-Toll-Pricing-Algorithm/ScenarioApproach/myPython/Temp/edges.csv
# OD-pairs: /home/onion/Repo/Robust-Toll-Pricing-Algorithm/ScenarioApproach/myPython/Temp/od0.csv
# Objective: user_eq
# Function: bpr
# Shortest-path algo: dijkstra
# Preprocessing time: 0ms
iteration,customization_time,query_time,line_search_time,total_time,obj_function_value,total_travel_cost
1,0,0,0,0,1.30427e+09,5.66459e+09,
2,0,0,0,0,4.27375e+08,1.13388e+09,
3,0,0,0,0,3.51747e+08,7.5211e+08,
4,0,0,0,0,3.35172e+08,6.67151e+08,
5,0,0,0,0,3.18295e+08,6.06312e+08,
6,0,0,0,0,3.00229e+08,5.58926e+08,
7,0,0,0,0,2.99933e+08,5.57807e+08,
8,0,0,0,0,2.92158e+08,5.165e+08,
9,0,0,0,0,2.87886e+08,4.98788e+08,
10,0,0,0,0,2.83505e+08,4.90348e+08,
11,0,0,0,0,2.79747e+08,4.84173e+08,
12,0,0,0,0,2.77857e+08,4.7283e+08,
13,0,0,0,0,2.76992e+08,4.71191e+08,
14,0,0,0,0,2.76259e+08,4.66774e+08,
15,0,0,0,0,2.75227e+08,4.61755e+08,
16,0,0,0,0,2.74462e+08,4.61075e+08,
17,0,0,0,0,2.73769e+08,4.59629e+08,
18,0,0,0,0,2.73536e+08,4.58143e+08,
19,0,0,0,0,2.73174e+08,4.58849e+08,
20,0,0,0,0,2.72988e+08,4.59276e+08,
21,0,0,0,0,2.72863e+08,4.58638e+08,
22,0,0,0,0,2.72767e+08,4.58333e+08,
23,0,0,0,0,2.72643e+08,4.59247e+08,
24,0,0,0,0,2.72513e+08,4.59158e+08,
25,0,0,0,0,2.72389e+08,4.58109e+08,
26,0,0,0,0,2.72324e+08,4.57192e+08,
27,0,0,0,0,2.72283e+08,4.57541e+08,
28,0,0,0,0,2.72238e+08,4.57626e+08,
29,0,0,0,0,2.72197e+08,4.57152e+08,
30,0,0,0,0,2.72144e+08,4.57731e+08,
31,0,0,0,0,2.721e+08,4.58445e+08,
32,0,0,0,0,2.72079e+08,4.58272e+08,
33,0,0,0,0,2.72072e+08,4.57977e+08,
34,0,0,0,0,2.72059e+08,4.5801e+08,
35,0,0,0,0,2.72046e+08,4.58272e+08,
36,0,0,0,0,2.72033e+08,4.58087e+08,
37,0,0,0,0,2.72024e+08,4.5792e+08,
38,0,0,0,0,2.72018e+08,4.57828e+08,
39,0,0,0,0,2.72012e+08,4.57928e+08,
40,0,0,0,0,2.72009e+08,4.57964e+08,
41,0,0,0,0,2.72006e+08,4.57806e+08,
42,0,0,0,0,2.72004e+08,4.5778e+08,
43,0,0,0,0,2.72001e+08,4.57831e+08,
44,0,0,0,0,2.71999e+08,4.57909e+08,
45,0,0,0,0,2.71997e+08,4.57837e+08,
46,0,0,0,0,2.71994e+08,4.57651e+08,
47,0,0,0,0,2.71989e+08,4.57746e+08,
48,0,0,0,0,2.71985e+08,4.57729e+08,
49,0,0,0,0,2.7198e+08,4.57384e+08,
50,0,0,0,0,2.71975e+08,4.57251e+08,
51,0,0,0,0,2.71972e+08,4.57356e+08,
52,0,0,0,0,2.71967e+08,4.57481e+08,
53,0,0,0,0,2.71962e+08,4.57352e+08,
54,0,0,0,0,2.71959e+08,4.57266e+08,
55,0,0,0,0,2.71955e+08,4.57391e+08,
56,0,0,0,0,2.71953e+08,4.57438e+08,
57,0,0,0,0,2.71949e+08,4.57567e+08,
58,0,0,0,0,2.71947e+08,4.57582e+08,
59,0,0,0,0,2.71946e+08,4.57552e+08,
60,0,0,0,0,2.71945e+08,4.57569e+08,
61,0,0,0,0,2.71944e+08,4.57615e+08,
62,0,0,0,0,2.71943e+08,4.57648e+08,
63,0,0,0,0,2.71942e+08,4.57654e+08,
64,0,0,0,0,2.71941e+08,4.57758e+08,
65,0,0,0,0,2.71939e+08,4.57849e+08,
66,0,0,0,0,2.71938e+08,4.57941e+08,
67,0,0,0,0,2.71937e+08,4.57914e+08,
68,0,0,0,0,2.71937e+08,4.5787e+08,
69,0,0,0,0,2.71936e+08,4.57937e+08,
70,0,0,0,0,2.71935e+08,4.57946e+08,
71,0,0,0,0,2.71935e+08,4.57885e+08,
72,0,0,0,0,2.71934e+08,4.57859e+08,
73,0,0,0,0,2.71933e+08,4.57873e+08,
74,0,0,0,0,2.71933e+08,4.57908e+08,
75,0,0,0,0,2.71932e+08,4.57868e+08,
76,0,0,0,0,2.71932e+08,4.57801e+08,
77,0,0,0,0,2.71932e+08,4.57844e+08,
78,0,0,0,0,2.71931e+08,4.57927e+08,
79,0,0,0,0,2.71931e+08,4.57914e+08,
80,0,0,0,0,2.71931e+08,4.57885e+08,
81,0,0,0,0,2.7193e+08,4.57858e+08,
