# Input graph: /home/onion/Repo/Robust-Toll-Pricing-Algorithm/ScenarioApproach/myPython/Temp/edges.csv
# OD-pairs: /home/onion/Repo/Robust-Toll-Pricing-Algorithm/ScenarioApproach/myPython/Temp/od0.csv
# Objective: user_eq
# Function: bpr
# Shortest-path algo: dijkstra
# Preprocessing time: 0ms
iteration,customization_time,query_time,line_search_time,total_time,obj_function_value,total_travel_cost
189,0,0,0,0,2.78375e+08,4.72166e+08,
190,0,0,0,0,2.78375e+08,4.72171e+08,
191,0,0,0,0,2.78375e+08,4.72162e+08,
192,0,0,0,0,2.78375e+08,4.72167e+08,
193,0,0,0,0,2.78375e+08,4.72185e+08,
194,0,0,0,0,2.78375e+08,4.72182e+08,
195,0,0,0,0,2.78375e+08,4.72175e+08,
196,0,0,0,0,2.78374e+08,4.72183e+08,
197,0,0,0,0,2.78374e+08,4.72179e+08,
198,0,0,0,0,2.78374e+08,4.72172e+08,
199,0,0,0,0,2.78374e+08,4.72174e+08,
200,0,0,0,0,2.78374e+08,4.72169e+08,
Total time:,49
