# Main file: /home/onion/Repo/Robust-Toll-Pricing-Algorithm/ScenarioApproach/myPython/Temp/output.csv
numIteration,weight
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0.004893
18,0.000660401
19,0.00109948
20,0.00171943
21,0.00297406
22,0.00327713
23,0.00286491
24,0.00202082
25,0.00452399
26,0.0108938
27,0.0167266
28,0.0125996
29,0.00215004
30,0.00217644
31,0.00553821
32,0.00630741
33,0.00460926
34,0.00421163
35,0.00388346
36,0.00312911
37,0.00399608
38,0.0075691
39,0.00666955
40,0.00634492
41,0.00444258
42,0.00795862
43,0.0127181
44,0.00661616
45,0.00788083
46,0.00757264
47,0.00241371
48,0.00177809
49,0.00215616
50,0.00220112
51,0.00246672
52,0.00470539
53,0.00775003
54,0.0107202
55,0.0119543
56,0.0117301
57,0.0081658
58,0.00414301
59,0.00246998
60,0.00277987
61,0.00458361
62,0.00566401
63,0.00926009
64,0.0034784
65,0.00262721
66,0.00367478
67,0.00247222
68,0.00187228
69,0.00299313
70,0.00831022
71,0.0108536
72,0.0100671
73,0.00915062
74,0.00724588
75,0.00792174
76,0.00412427
77,0.00452308
78,0.00447243
79,0.00290099
80,0.00285408
81,0.0020241
82,0.00703278
83,0.00518909
84,0.00518519
85,0.00899567
86,0.0106691
87,0.0115487
88,0.00885021
89,0.00966588
90,0.0108034
91,0.00747237
92,0.00993372
93,0.010104
94,0.00797786
95,0.00526072
96,0.00508674
97,0.00383547
98,0.0065628
99,0.00451181
100,0.00760671
101,0.00328485
102,0.00200517
103,0.00254375
104,0.00479451
105,0.00740278
106,0.00660998
107,0.00991886
108,0.00700578
109,0.00283733
110,0.00374586
111,0.00369468
112,0.00350613
113,0.00260289
114,0.00325385
115,0.00253582
116,0.00144941
117,0.00239181
118,0.00309652
119,0.00535055
120,0.00569486
121,0.00726635
122,0.00268172
123,0.00363802
124,0.00663463
125,0.011471
126,0.0110098
127,0.0125708
128,0.0121777
129,0.00863571
130,0.00479017
131,0.00355089
132,0.00544193
133,0.00928818
134,0.00445619
135,0.00285258
136,0.00190932
137,0.00157389
138,0.00393958
139,0.0038792
140,0.00301693
141,0.00231378
142,0.00376895
143,0.00472651
144,0.00590896
145,0.00463469
146,0.00755613
147,0.00511638
148,0.00378767
149,0.00616798
150,0.00803276
151,0.0143337
152,0.0106663
153,0.00664056
154,0.00429596
155,0.00411061
156,0.00276796
157,0.00435715
158,0.00190011
159,0.00233085
160,0.00212861
161,0.0038397
162,0.00220618
163,0.00406247
164,0.00625715
165,0.00645892
166,0.00655566
167,0.00623664
168,0.0056832
169,0.0070758
170,0.00797065
171,0.0082272
172,0.00429209
173,0.00559138
174,0.00561178
175,0.00762443
176,0.00654327
177,0.0104796
178,0.0118538
179,0.0069255
180,0.00451791
181,0.00391228
182,0.00356377
183,0.00219047
184,0.00264178
185,0.0049301
186,0.00588543
187,0.00303895
188,0.00279659
189,0.0025925
190,0.00461089
191,0.00383868
192,0.00240278
193,0.00212992
194,0.00266248
195,0.00237721
196,0.00179849
197,0.00238569
198,0.00299996
199,0.00253095
200,0.00181448
