# Input graph: /home/onion/Repo/Robust-Toll-Pricing-Algorithm/ScenarioApproach/myPython/Temp/edges.csv
# OD-pairs: /home/onion/Repo/Robust-Toll-Pricing-Algorithm/ScenarioApproach/myPython/Temp/od0.csv
# Objective: user_eq
# Function: bpr
# Shortest-path algo: dijkstra
# Preprocessing time: 0ms
iteration,customization_time,query_time,line_search_time,total_time,obj_function_value,total_travel_cost
1,0,0,0,0,8.86235e+08,3.57396e+09,
2,0,0,0,0,3.97474e+08,9.86845e+08,
3,0,0,0,0,3.38646e+08,6.92621e+08,
4,0,0,0,0,3.24998e+08,6.22997e+08,
5,0,0,0,0,3.1165e+08,5.76134e+08,
6,0,0,0,0,2.96279e+08,5.26457e+08,
7,0,0,0,0,2.92523e+08,5.07439e+08,
8,0,0,0,0,2.87234e+08,4.96074e+08,
9,0,0,0,0,2.84178e+08,4.8615e+08,
10,0,0,0,0,2.83e+08,4.82631e+08,
11,0,0,0,0,2.81021e+08,4.8201e+08,
12,0,0,0,0,2.78884e+08,4.79488e+08,
13,0,0,0,0,2.77862e+08,4.70624e+08,
14,0,0,0,0,2.76998e+08,4.69525e+08,
15,0,0,0,0,2.76127e+08,4.6803e+08,
16,0,0,0,0,2.75489e+08,4.63515e+08,
17,0,0,0,0,2.74857e+08,4.60485e+08,
18,0,0,0,0,2.74417e+08,4.60738e+08,
19,0,0,0,0,2.74137e+08,4.61213e+08,
20,0,0,0,0,2.73929e+08,4.58693e+08,
21,0,0,0,0,2.73745e+08,4.59152e+08,
22,0,0,0,0,2.7361e+08,4.59391e+08,
23,0,0,0,0,2.73545e+08,4.59085e+08,
24,0,0,0,0,2.73495e+08,4.58604e+08,
25,0,0,0,0,2.73393e+08,4.59012e+08,
26,0,0,0,0,2.73272e+08,4.59604e+08,
27,0,0,0,0,2.73186e+08,4.59283e+08,
28,0,0,0,0,2.73136e+08,4.58501e+08,
29,0,0,0,0,2.73106e+08,4.58621e+08,
30,0,0,0,0,2.73091e+08,4.58886e+08,
31,0,0,0,0,2.7307e+08,4.59073e+08,
32,0,0,0,0,2.73052e+08,4.5909e+08,
33,0,0,0,0,2.73037e+08,4.5922e+08,
34,0,0,0,0,2.73025e+08,4.59282e+08,
35,0,0,0,0,2.73016e+08,4.59174e+08,
36,0,0,0,0,2.7301e+08,4.59139e+08,
37,0,0,0,0,2.73002e+08,4.59373e+08,
