1.0410717259434028
1.0508781815330197,1.0451256089311187,1.0447073500331616,1.0425313931889,1.0400984138832614,1.040068522427633,1.0395592964366225,1.0383266014057722,1.0374176041948218,1.0365957481372958,1.036587979230847,1.0365506396661093,1.0363900265589983,1.0362715757497112,1.0358280703143357,1.035719621164859,1.0353663935276511,1.0353086590145975,1.0348541353108334,1.034287606861092
1.0478625288341814,1.0409144202417688,1.037418783123073,1.0355508539077845,1.033831426917144,1.0322289564554237,1.0305608421543468,1.0295884154937176,1.0295131851833865,1.0287935267179613,1.0280764373813212,1.0274968727846887,1.0268571141133391,1.0268126673444644,1.0265488431875744,1.025658086436293,1.025396801983623,1.0253033513199417,1.0251519404818628
1.0509592985756822,1.0450535836344168,1.0338466244428084,1.0338271767459297,1.0323402926912186,1.0311574695188856,1.0299283484061135,1.0290284230191036,1.0278426324706365,1.0272728201905215,1.0272131677945702,1.0264555986135968,1.0264072303972513,1.0260799793163993,1.0250369686313678,1.024802632402168,1.024635664894486,1.0242648237927867,1.0240952610556608,1.0237688066629855,1.0237019125712186
1.0484125076394772,1.037685274258877,1.0370197555007323,1.0369753450692996,1.033967359677522,1.0320489295125919,1.0310885016056963,1.0310153354132852,1.0309760131698662,1.0305102592522886,1.030471623655936,1.0296615862718705,1.029608870652151,1.0292892824532691
1.047087819394779,1.0419411710075093,1.0410906220701293,1.0410683181764178,1.0385173511731505,1.0367644281793438,1.0345029007106927,1.0320570773142308,1.030658045129363,1.0296828614548361,1.0290536757147661,1.0285366833175873,1.0280074195407434,1.0277065479928638,1.0274671096068584,1.0269862645042085,1.0262870872289704,1.025772301619539,1.0257384044465203,1.0256569565927003,1.0255925555784573
1.049771005538519,1.0420050540400156,1.0416602138164344,1.0416194184366212,1.040726309063949,1.0391412862469525
1.0501343809145274,1.0501309020679004,1.0471061525535659,1.0440870400752438,1.0400774299404003,1.0395530661032784,1.0391708165557765,1.0376500366844528,1.0368790122723377,1.0365765982885782,1.0353154652379049,1.0339686579641318,1.0329815603746362,1.0322410645324251,1.0318152584670628,1.0311650594071444,1.0311018065266433,1.0305420478867202,1.0304591963813023,1.0299649824282637,1.0299337977090754,1.0292951303405322,1.029225912278557,1.0290243943751192
1.0486811747956106,1.0412173100310445,1.0411207815834398,1.0410535233999951
1.0499912524046016,1.0488249054931391,1.042824116663947,1.0396587202201268,1.0389527625819943,1.0384069890999705,1.0351710685843398,1.0340385531420133,1.0330859894362467,1.0330848173837694,1.0316931306660788,1.0309413536424321,1.030027684076112,1.0294718876940092,1.0291741380127928,1.0288444373693915,1.0282413572616085,1.0281568766010836,1.0276807911471184,1.0275360027864393,1.027206463815057,1.0267168226899517,1.0261981353030192
1.0505931625606706,1.041325499207995,1.0389453189126516,1.037128808023623,1.031804869460184,1.0306825860611335,1.0294801115415722,1.0293263550874479,1.0279261100262145,1.02755530000258,1.026181829052863,1.026030531891543,1.0257371080714746,1.025285536921528,1.0246668375498724,1.0244811590172491,1.0244432532799241,1.0242592209105075,1.0240036423892946,1.023876080097137,1.0236182525563002,1.023313919502382,1.0233100373995239
1.044657526029834,1.038274107644038,1.0348868169592607,1.0304274218627123
1.0505761351065683,1.042400649893905,1.0361447601353904,1.0329642178060428,1.0312598961913817,1.0296339157541756,1.0283681615662366,1.0283316954573007,1.026856122040696,1.02606420269154,1.0260233611815557,1.0255132346776343,1.0253215455505598,1.0249857167533156,1.0246555343216988,1.0244807148069621,1.0244709531524843,1.0244590963687457,1.0240115214795535,1.0239783757226264,1.0237423133959287
1.0504601644639304,1.0503341647273405,1.0461190474590991,1.045767300844721,1.0453137590538741,1.0452600238317917,1.0403741141933045,1.037397386682448,1.036462366318358,1.0348116529452167,1.0339683213971886,1.0334288084407754,1.032749780186336,1.0320118639016191,1.031847384068363,1.0305342011355312,1.0300109306293204,1.029202527273574,1.0291984257048576,1.0287805439156965,1.028337449098477,1.0282090879461188,1.0279354150114601,1.0276594763753981,1.0275046992456451,1.0272031924548768
1.0516586346054395
1.050387081280143,1.0494963870812475,1.0454114698103025,1.0409688102807835,1.0377573239461935,1.0348034539321376,1.033128222554085,1.0306780470204115,1.0292111134627377,1.0283012707588637,1.0282048778211639,1.0281558383396927,1.0274264579781904,1.026615737666582,1.0266044845178268
1.0466261088125766,1.0456531505828643,1.040042341324957
1.0451322528288303,1.0382387602194791,1.0359131000419952,1.0355909697258507,1.0355827713650876,1.0352256223099217,1.0337691004942204,1.0325069852895272,1.0310968328049992,1.0304165400367014,1.0294110183729483,1.0284288649957305,1.0280615927495125,1.0277021728433273,1.0268412006320973,1.0256725860935065,1.0254256917163047,1.0254085835138746,1.024864572489987,1.0246740402829633,1.024233936816931,1.0239988380011198,1.0239923752608575,1.0237896817177068,1.0237511840085425,1.0236885972135314,1.023486302613499,1.0233642412477757
1.0482055660671161,1.0364565252727367,1.0335178699269283,1.0334978710861285,1.0308095496379144,1.0308031831972828,1.02893476542709,1.0277827410095772,1.026805821364135,1.0263055439535895,1.0262837432144196,1.025661864328743,1.0253571246596398,1.0250120181870304,1.0249467985314582,1.0249427255638743,1.024735506570664,1.024364244736549,1.0239112660391083,1.0235852457542265
1.0490243434742303,1.0431357352498638,1.0380988447562682,1.0319408703822208,1.0313395661730658,1.0303790787077107,1.0276963626903226,1.0262916974545675,1.0259432378864715,1.0253315561027625,1.0248462320881495,1.0243442452210265,1.0241043415599969,1.0240151748629376,1.0239472509099363,1.023873402297688,1.023782431430712,1.0235267885760542,1.0233376169472737,1.022995487472302
1.0475514328897044,1.0463523649441913,1.0429171513091464,1.0376917343271237,1.0357208530316488,1.033990726892008,1.0326103227255135,1.032588049574589,1.0312988006639137,1.0299712586143248,1.0299661401310514,1.0296616130179823,1.0293894529388334,1.0290494124638307,1.028351300370492,1.0278803699690104,1.0276227998542693,1.0270184783434748,1.0267222091380401,1.0263959508789104,1.0258811769320324,1.0256564700320403
1.051077101520945,1.0494068444687459,1.0396583747799601,1.039644477000227,1.034160213678991,1.0328640617321028,1.0327659585349984,1.0312116428724343,1.0309797484922658,1.0292141666506118,1.0280028721307302,1.0271687472344997
1.046725164231681,1.041475199781621,1.0372312542459587,1.0371611298174006,1.0351780973091889,1.0346719242675877,1.0328840132324193,1.0312936301335145,1.0312585068130322,1.0308322190401413,1.0305424555408773,1.029313874086885,1.0289418625489424,1.028259523923802,1.0278171155849927,1.027763794074536,1.0274980293045615,1.0272375552629385,1.0268638093687696,1.0265970770439345,1.026451434653384,1.0262554641899697,1.0261952574663762,1.0259862585164428
1.0480491575270605,1.0452668140408594,1.0372681949928062,1.0325324151204662,1.0307848686438332,1.0300919855481228,1.0289487665073045,1.0280294767819629,1.0276755318227904,1.0263150509172427,1.0255832348137568,1.0250571564344664,1.0243777670988237,1.0241993078420053,1.0238590533767147,1.0235222644049033,1.0231182243076886,1.022982042306069,1.0226568933165225,1.0223838122984916,1.0222786768862893,1.0221217778209808
1.0507658945347742,1.0461918869302531,1.0409448175847016,1.035155629401998,1.0324877995868507,1.0295871693329388,1.0287922863536383,1.028706425221637,1.0282013473186449,1.0274963923371765,1.0272291237528834,1.027155309363818,1.026657264425582,1.0263784212635918,1.0263695994411697,1.0261006273130737,1.0260593150060744,1.0257903845695346
1.083611041236451,1.0482671448177658,1.0451619004267787,1.0424063109687804,1.0420841219294998,1.0401665768810187,1.0386571689412387,1.0378990891656892,1.0374717457247442,1.03660779123447,1.0365958284048091,1.03594631432243,1.0354040574092394,1.034788416470306,1.034518260720961,1.0324150473960638,1.0323933401984193,1.0317839013919408,1.0314220820414284,1.0305493137350694
1.049777409867872,1.0454210305693228,1.0398733383528755,1.0393257768061168,1.038368586549962,1.0367273288452303,1.0350568362849464,1.0345488744662052,1.0340175069792266,1.0336434829503691,1.0335756062411172,1.0328647054983078,1.0319697682413806,1.0307312631636911,1.0298524541994294,1.0294450505360053,1.029128938404053,1.0289769622911695,1.0280522993429904,1.02786168687969,1.0277666276186992,1.0276702679212761,1.027595774854776,1.027266171143217,1.0269708989295154,1.026787242669847
1.051248089642683,1.050905690141729,1.0503149572525514,1.0484479238684214,1.0456982390427314,1.045033628396229,1.0432030798374001,1.0419176744146352,1.0402870108749516,1.0392784837919768,1.0392632732323797,1.037635183492856
1.0504673617031977,1.0461721584050023,1.0433916296403993,1.0415621621104534,1.038562822290884,1.0355559793795124,1.0333629829192397,1.0313476039849883,1.0304745125713446,1.0292361587606333,1.029138468088657,1.0283039997075274
1.0510561841405175,1.045169200851891,1.0445584351765973,1.0444888238649352,1.0410324050279773,1.0388725361500901,1.0375444726490333,1.0369784877098935,1.036397979962349,1.0355073377113024,1.0349768594999584,1.03481354375617,1.0343713929084832,1.0340916682523482,1.0334104468662808,1.0332373588735226,1.0328272629907904,1.0326964034947184,1.0324068845685865
1.0467608345285,1.0448490326324538,1.0427696126908268,1.0406721775278795,1.0400142005177597,1.0386580784451613,1.036953900741372,1.0361692905815347,1.0351442828808872,1.0340665710897887,1.0326991742805662,1.0316610126293626,1.0306039691325277,1.0300105613083614,1.0294224457183112,1.028673319692291,1.0283091447314845,1.0275879590328059,1.0273541208460677,1.0268827132890999,1.0266057400595634,1.0264160434094474,1.0260529903139248,1.0258670414269375,1.0257250172641428
1.0480932217874532,1.0405382221130983,1.0353177204720392,1.031758947120648,1.0307900416275404,1.0304450650255152,1.0296220111044323,1.0292598044197094,1.0289555374989905,1.0283080435237064,1.0276616700963879,1.0265228038784282,1.0261014735917675,1.025856680030106,1.0258474938111253,1.0257040307960335,1.0255166594444631,1.0252776815953486,1.0252504733033265,1.0249292450116911
1.0499086913015465,1.0434863821444067,1.0354607834268459,1.031882102445119,1.0318644618440656,1.0294726956415805,1.0275691773206588,1.0273732640171462,1.0265930224936763,1.0254153642460662,1.0246659355833638,1.0241074616724126,1.0237832159961175,1.0237715463161394,1.0234448588444216,1.0233236539588986,1.023046869314764,1.022883062898208,1.0228454754502914,1.0226913694969917,1.022674582958487,1.0225952927770376
