0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.68,0.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.14,0.00,0.00,0.00,0.00,0.02
0.00,0.07,0.00,0.00,0.03,0.00,0.00,0.31,0.08,0.00,0.00,0.60,0.20,0.00,0.00,0.00,0.12,0.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.22,0.00,0.50,0.01,0.00,0.00,0.00,0.00,0.00,0.08,0.00,0.00,0.04,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.89,0.19,0.00,0.00,0.00,0.00,0.02,0.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.56,0.00,0.00,0.00,0.00,0.03
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.02,0.52,0.06,0.00,0.00,0.00,0.00,0.05,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.04,0.00,0.01,0.00,0.00,0.69,0.00,0.25,0.00,0.04,0.02,0.00,0.02,0.00,0.75,0.00,0.01,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.07,0.00,0.00,0.51,0.00,0.30,0.00,0.00,0.00,0.00,0.80,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.20,0.00,0.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.11,0.00,0.97,0.00,0.00,0.02,0.05,0.00
0.26,0.46,0.19,0.67,0.36,0.16,0.97,0.55,0.51,0.18,0.09,0.57,0.28,0.48,0.60,0.92,0.72,0.25,0.53,1.17,0.32,0.82,0.04,1.21,1.03,0.26,0.64,0.14,0.15,0.41,0.45,0.80,0.03,0.04,0.07,0.52,0.88,0.48,1.07,0.12,0.61,0.46,0.34,0.59,0.31,1.41,0.00,0.17,0.93,0.60
0.00,0.00,0.00,0.00,0.21,0.00,0.00,0.31,0.00,0.00,0.00,0.72,0.77,0.00,0.00,0.00,0.01,0.46,0.00,0.00,0.00,0.01,0.01,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.57,0.00,0.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.89,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.31,0.00,0.02,0.00,0.00,0.00,0.08,0.04,0.30,0.00,0.07,0.09,0.00,0.00,0.00,0.11,0.00,0.00,0.00,0.01,0.00,0.01,0.00,0.00,0.04,0.25,0.00,0.00,0.21,0.04,0.00,0.00,0.01,0.00,0.07,0.06,0.00,0.06,0.23,0.00,0.00,0.36,0.10,0.44,0.05,0.20,0.00,0.02,0.04
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.96,1.86,1.25,1.72,0.96,1.82,0.52,1.43,1.42,1.47,0.97,0.50,0.75,1.76,1.27,1.46,1.02,1.30,0.97,1.27,2.10,1.42,1.05,1.45,1.21,1.00,1.70,1.06,2.50,1.81,1.18,1.03,1.44,0.88,0.97,0.21,1.23,1.92,1.50,1.49,1.23,1.23,1.19,1.38,0.85,1.44,2.28,2.30,1.66,1.63
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.03,0.00,0.00,0.21,0.00,0.00,0.00,1.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.41,0.00,0.00,0.00,0.00,0.00,0.26
0.05,0.86,0.35,0.66,0.70,0.26,0.23,0.93,0.21,0.02,0.54,0.87,0.34,0.09,0.59,0.18,0.15,0.27,0.52,0.08,0.66,0.80,0.05,0.52,0.42,0.65,0.48,0.14,0.00,0.75,0.04,0.00,0.07,0.37,0.39,0.43,0.07,0.12,0.06,0.80,0.66,0.07,0.15,0.26,0.26,0.30,0.90,0.60,0.00,0.34
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.24,0.00,0.01,0.00,0.08,0.14,0.05,0.26,0.00,0.00,0.61,0.39,0.00,0.12,0.04,0.59,0.04,0.13,0.11,0.01,0.02,0.05,0.18,0.00,0.00,0.18,0.00,0.00,0.32,0.19,0.00,0.59,0.06,0.01,0.51,0.02,0.37,0.03,0.04,0.44,0.00,0.29,0.00,0.48,0.01,0.03,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.34,0.06,0.16,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.54,0.28,0.00,0.00,0.00,0.02,0.00,0.55,0.02,0.05,0.00,0.00,0.82,0.00,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.00,0.48,0.00,0.00,0.03,0.34,0.00,0.01,0.00,0.13,0.00,0.20,0.01,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.27,0.02,0.75,0.98,1.12,0.64,0.92,1.54,1.07,0.68,0.42,0.54,0.50,1.14,0.99,0.80,0.30,1.53,0.72,0.36,1.03,0.72,1.12,1.34,1.00,0.12,0.48,0.92,1.27,0.36,0.49,0.90,0.85,0.69,1.06,0.45,0.86,0.98,1.46,0.62,0.04,0.82,0.90,0.85,0.80,1.45,1.19,0.44,0.88,1.34
0.07,0.56,1.05,1.09,0.02,0.04,0.18,0.01,0.15,0.00,0.21,0.57,0.00,0.39,0.21,0.04,0.58,0.00,0.74,0.05,0.37,0.40,0.05,0.09,0.00,0.24,0.04,0.09,0.54,0.70,0.00,0.74,0.00,0.42,0.04,0.27,0.00,0.00,0.64,0.82,0.00,0.45,0.88,0.36,1.17,0.80,0.20,0.02,0.06,0.55
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.25,0.00,0.28,0.78,0.26,0.36,0.07,0.73,0.77,1.03,0.47,1.01,0.46,0.96,1.17,0.23,0.19,0.25,0.90,0.03,1.09,0.76,1.88,0.72,0.15,0.92,0.15,0.41,0.93,0.05,0.86,0.38,0.11,1.33,1.06,0.96,0.00,0.22,0.55,0.36,0.20,0.15,0.12,1.59,0.67,0.66,1.23,0.30,0.53,0.73
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.10,0.50,1.32,0.30,0.00,0.42,0.13,0.43,0.52,1.08,0.33,0.16,1.07,0.65,0.63,1.26,0.57,0.71,0.81,0.81,0.04,0.66,1.09,0.94,0.44,0.48,0.92,0.78,0.92,0.56,0.95,0.26,0.73,0.91,0.76,0.57,0.74,0.93,0.56,0.50,0.36,0.31,1.56,0.70,0.95,0.09,0.42,0.19,1.25,0.38
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.35,1.21,0.11,0.04,0.00,0.20,0.11,0.00,0.00,0.00,0.21,0.00,0.31,0.09,0.03,0.05,0.57,0.64,0.18,0.34,0.65,0.00,0.00,0.13,0.46,0.06,0.00,0.80,0.52,0.23,0.48,0.12,0.12,0.04,0.72,0.94,0.16,0.02,0.68,0.32,0.00,0.08,0.24,0.10,0.55,0.19,0.07,0.00,0.51
0.06,0.79,0.36,0.97,0.57,1.19,1.26,0.53,0.83,0.37,0.23,0.28,0.36,0.90,0.63,0.91,0.30,1.39,0.98,0.49,0.29,0.70,0.94,0.54,0.44,0.78,0.38,0.82,0.80,0.58,0.52,0.91,0.38,1.00,0.74,0.87,1.10,0.80,0.97,0.82,1.74,0.48,0.52,0.67,0.88,0.82,0.46,0.45,0.49,0.86
0.77,1.17,0.65,0.15,1.01,0.57,1.03,1.17,0.20,0.88,1.23,1.02,0.42,1.01,1.74,1.02,0.69,1.56,1.25,1.26,1.08,0.67,2.09,1.24,1.23,1.18,1.42,0.78,0.51,0.85,1.17,1.54,1.30,1.36,0.98,0.22,1.69,1.27,0.96,1.44,2.00,1.04,0.95,0.38,1.24,1.52,1.40,0.97,1.29,0.62
1.11,0.83,0.78,0.92,1.48,0.96,1.39,1.04,1.25,1.39,0.86,0.94,1.04,0.68,1.66,1.07,1.05,0.44,2.18,1.06,1.26,1.49,1.42,1.15,1.13,0.65,0.96,1.09,1.01,1.02,2.03,1.64,0.94,0.93,1.08,0.24,1.19,0.70,0.72,1.02,0.74,1.12,0.80,0.89,0.18,0.48,1.41,1.19,0.91,0.81
1.08,0.76,0.12,1.57,0.29,0.90,1.14,0.62,0.47,0.45,0.80,0.09,0.40,0.75,0.31,0.12,0.90,0.89,0.21,1.16,1.21,0.08,0.99,1.65,0.35,0.49,0.52,0.70,0.94,0.45,0.72,0.54,0.61,0.08,0.80,0.57,0.60,0.12,1.02,0.26,0.16,1.26,0.15,0.17,0.65,0.62,1.13,1.13,0.30,0.10
0.94,0.94,0.41,1.06,0.58,0.98,1.12,1.25,0.63,0.62,0.30,0.08,0.73,1.55,0.80,0.35,1.28,0.77,1.18,0.94,0.78,0.49,0.49,1.47,0.91,0.41,0.64,1.36,0.55,1.18,1.03,1.31,1.24,1.50,1.26,0.15,0.39,0.97,1.28,0.90,1.20,1.08,0.96,0.50,0.69,0.68,1.49,1.03,0.27,0.58
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
