# Input graph: /home/onion/Repo/Robust-Toll-Pricing-Algorithm/ScenarioApproach/myPython/Temp/edges.csv
# OD-pairs: /home/onion/Repo/Robust-Toll-Pricing-Algorithm/ScenarioApproach/myPython/Temp/od0.csv
# Objective: user_eq
# Function: bpr
# Shortest-path algo: dijkstra
# Preprocessing time: 0ms
iteration,customization_time,query_time,line_search_time,total_time,obj_function_value,total_travel_cost
97,0,0,0,0,2.80389e+08,4.66058e+08,
98,0,0,0,0,2.80389e+08,4.66057e+08,
99,0,0,0,0,2.80388e+08,4.66035e+08,
100,0,0,0,0,2.80388e+08,4.6603e+08,
101,0,0,0,0,2.80388e+08,4.66011e+08,
102,0,0,0,0,2.80388e+08,4.65996e+08,
103,0,0,0,0,2.80388e+08,4.65991e+08,
104,0,0,0,0,2.80387e+08,4.65899e+08,
105,0,0,0,0,2.80386e+08,4.65845e+08,
106,0,0,0,0,2.80386e+08,4.65831e+08,
107,0,0,0,0,2.80385e+08,4.65911e+08,
108,0,0,0,0,2.80384e+08,4.66016e+08,
109,0,0,0,0,2.80384e+08,4.6603e+08,
110,0,0,0,0,2.80383e+08,4.66e+08,
111,0,0,0,0,2.80383e+08,4.66032e+08,
112,0,0,0,0,2.80383e+08,4.66041e+08,
113,0,0,0,0,2.80383e+08,4.66052e+08,
114,0,0,0,0,2.80382e+08,4.66068e+08,
115,0,0,0,0,2.80382e+08,4.66087e+08,
116,0,0,0,0,2.80382e+08,4.66068e+08,
117,0,0,0,0,2.80382e+08,4.6605e+08,
118,0,0,0,0,2.80382e+08,4.66076e+08,
119,0,0,0,0,2.80382e+08,4.66066e+08,
120,0,0,0,0,2.80381e+08,4.66049e+08,
121,0,0,0,0,2.80381e+08,4.66016e+08,
122,0,0,0,0,2.80381e+08,4.65982e+08,
123,0,0,0,0,2.80381e+08,4.65974e+08,
124,0,0,0,0,2.80381e+08,4.65985e+08,
125,0,0,0,0,2.8038e+08,4.6597e+08,
126,0,0,0,0,2.8038e+08,4.6596e+08,
127,0,0,0,0,2.8038e+08,4.65953e+08,
128,0,0,0,0,2.8038e+08,4.65965e+08,
129,0,0,0,0,2.8038e+08,4.65969e+08,
130,0,0,0,0,2.8038e+08,4.66004e+08,
131,0,0,0,0,2.8038e+08,4.66022e+08,
132,0,0,0,0,2.8038e+08,4.66027e+08,
133,0,0,0,0,2.8038e+08,4.66018e+08,
134,0,0,0,0,2.80379e+08,4.66014e+08,
135,0,0,0,0,2.80379e+08,4.66009e+08,
136,0,0,0,0,2.80379e+08,4.66005e+08,
137,0,0,0,0,2.80379e+08,4.65985e+08,
138,0,0,0,0,2.80379e+08,4.65981e+08,
139,0,0,0,0,2.80379e+08,4.65971e+08,
140,0,0,0,0,2.80379e+08,4.66011e+08,
141,0,0,0,0,2.80378e+08,4.66022e+08,
142,0,0,0,0,2.80378e+08,4.6599e+08,
143,0,0,0,0,2.80378e+08,4.66013e+08,
144,0,0,0,0,2.80378e+08,4.66058e+08,
