# Input graph: /home/onion/Repo/Robust-Toll-Pricing-Algorithm/ScenarioApproach/myPython/Temp/edges.csv
# OD-pairs: /home/onion/Repo/Robust-Toll-Pricing-Algorithm/ScenarioApproach/myPython/Temp/od0.csv
# Objective: user_eq
# Function: bpr
# Shortest-path algo: dijkstra
# Preprocessing time: 0ms
iteration,customization_time,query_time,line_search_time,total_time,obj_function_value,total_travel_cost
1,0,0,0,0,9.71256e+08,4.01137e+09,
2,0,0,0,0,3.98454e+08,9.963e+08,
3,0,0,0,0,3.42043e+08,7.13682e+08,
4,0,0,0,0,3.27406e+08,6.41288e+08,
5,0,0,0,0,3.07567e+08,5.84437e+08,
6,0,0,0,0,2.93946e+08,5.36146e+08,
7,0,0,0,0,2.88329e+08,5.02374e+08,
8,0,0,0,0,2.84933e+08,4.9123e+08,
9,0,0,0,0,2.81642e+08,4.87317e+08,
10,0,0,0,0,2.78598e+08,4.78254e+08,
11,0,0,0,0,2.77326e+08,4.73555e+08,
12,0,0,0,0,2.75948e+08,4.69201e+08,
13,0,0,0,0,2.75142e+08,4.68083e+08,
14,0,0,0,0,2.73756e+08,4.66231e+08,
15,0,0,0,0,2.72382e+08,4.61662e+08,
16,0,0,0,0,2.72008e+08,4.59231e+08,
17,0,0,0,0,2.71739e+08,4.58048e+08,
18,0,0,0,0,2.71521e+08,4.59289e+08,
19,0,0,0,0,2.71296e+08,4.59346e+08,
20,0,0,0,0,2.71166e+08,4.58502e+08,
21,0,0,0,0,2.7107e+08,4.57691e+08,
22,0,0,0,0,2.70992e+08,4.57769e+08,
23,0,0,0,0,2.70825e+08,4.591e+08,
24,0,0,0,0,2.70651e+08,4.5764e+08,
25,0,0,0,0,2.70538e+08,4.56538e+08,
26,0,0,0,0,2.70489e+08,4.56525e+08,
27,0,0,0,0,2.70419e+08,4.57344e+08,
28,0,0,0,0,2.70397e+08,4.57687e+08,
29,0,0,0,0,2.70385e+08,4.57753e+08,
30,0,0,0,0,2.70376e+08,4.57454e+08,
31,0,0,0,0,2.70363e+08,4.57614e+08,
32,0,0,0,0,2.70348e+08,4.58157e+08,
33,0,0,0,0,2.70338e+08,4.5829e+08,
34,0,0,0,0,2.70327e+08,4.57902e+08,
35,0,0,0,0,2.70322e+08,4.57766e+08,
36,0,0,0,0,2.70317e+08,4.57864e+08,
37,0,0,0,0,2.70309e+08,4.57973e+08,
38,0,0,0,0,2.703e+08,4.57907e+08,
39,0,0,0,0,2.70291e+08,4.57791e+08,
40,0,0,0,0,2.70284e+08,4.57871e+08,
41,0,0,0,0,2.70279e+08,4.57918e+08,
42,0,0,0,0,2.70276e+08,4.5791e+08,
43,0,0,0,0,2.70272e+08,4.57766e+08,
44,0,0,0,0,2.70268e+08,4.57665e+08,
45,0,0,0,0,2.70264e+08,4.5768e+08,
46,0,0,0,0,2.70259e+08,4.57779e+08,
47,0,0,0,0,2.70257e+08,4.57771e+08,
48,0,0,0,0,2.70255e+08,4.57723e+08,
49,0,0,0,0,2.70252e+08,4.57896e+08,
50,0,0,0,0,2.70251e+08,4.57971e+08,
51,0,0,0,0,2.7025e+08,4.5793e+08,
52,0,0,0,0,2.70249e+08,4.57882e+08,
53,0,0,0,0,2.70248e+08,4.57952e+08,
54,0,0,0,0,2.70247e+08,4.5796e+08,
55,0,0,0,0,2.70245e+08,4.5788e+08,
56,0,0,0,0,2.70244e+08,4.57821e+08,
57,0,0,0,0,2.70242e+08,4.57902e+08,
58,0,0,0,0,2.70242e+08,4.57974e+08,
59,0,0,0,0,2.70241e+08,4.57917e+08,
60,0,0,0,0,2.70239e+08,4.5803e+08,
61,0,0,0,0,2.70239e+08,4.58043e+08,
62,0,0,0,0,2.70237e+08,4.58072e+08,
63,0,0,0,0,2.70237e+08,4.57969e+08,
64,0,0,0,0,2.70236e+08,4.58038e+08,
65,0,0,0,0,2.70234e+08,4.5809e+08,
66,0,0,0,0,2.70233e+08,4.58011e+08,
67,0,0,0,0,2.70232e+08,4.5791e+08,
68,0,0,0,0,2.70231e+08,4.57944e+08,
69,0,0,0,0,2.70231e+08,4.57928e+08,
70,0,0,0,0,2.7023e+08,4.57958e+08,
71,0,0,0,0,2.7023e+08,4.5803e+08,
72,0,0,0,0,2.70229e+08,4.58029e+08,
73,0,0,0,0,2.70228e+08,4.57993e+08,
74,0,0,0,0,2.70228e+08,4.57941e+08,
75,0,0,0,0,2.70227e+08,4.57927e+08,
76,0,0,0,0,2.70226e+08,4.57867e+08,
77,0,0,0,0,2.70225e+08,4.57908e+08,
78,0,0,0,0,2.70223e+08,4.58118e+08,
79,0,0,0,0,2.70222e+08,4.58035e+08,
80,0,0,0,0,2.70221e+08,4.57905e+08,
81,0,0,0,0,2.70219e+08,4.57903e+08,
82,0,0,0,0,2.70218e+08,4.5797e+08,
83,0,0,0,0,2.70218e+08,4.57948e+08,
84,0,0,0,0,2.70217e+08,4.58017e+08,
85,0,0,0,0,2.70216e+08,4.58052e+08,
86,0,0,0,0,2.70215e+08,4.57921e+08,
87,0,0,0,0,2.70215e+08,4.57898e+08,
88,0,0,0,0,2.70214e+08,4.5793e+08,
89,0,0,0,0,2.70214e+08,4.57966e+08,
90,0,0,0,0,2.70213e+08,4.57915e+08,
91,0,0,0,0,2.70213e+08,4.57898e+08,
92,0,0,0,0,2.70212e+08,4.57931e+08,
93,0,0,0,0,2.70211e+08,4.58007e+08,
94,0,0,0,0,2.70211e+08,4.5801e+08,
95,0,0,0,0,2.70211e+08,4.58012e+08,
96,0,0,0,0,2.7021e+08,4.58016e+08,
97,0,0,0,0,2.7021e+08,4.57972e+08,
98,0,0,0,0,2.7021e+08,4.57969e+08,
99,0,0,0,0,2.7021e+08,4.58011e+08,
100,0,0,0,0,2.7021e+08,4.57974e+08,
101,0,0,0,0,2.70209e+08,4.57951e+08,
102,0,0,0,0,2.70209e+08,4.57988e+08,
103,0,0,0,0,2.70209e+08,4.58026e+08,
104,0,0,0,0,2.70208e+08,4.57988e+08,
105,0,0,0,0,2.70208e+08,4.58003e+08,
106,0,0,0,0,2.70208e+08,4.58026e+08,
107,0,0,0,0,2.70208e+08,4.58014e+08,
108,0,0,0,0,2.70208e+08,4.58023e+08,
109,0,0,0,0,2.70208e+08,4.58016e+08,
110,0,0,0,0,2.70207e+08,4.57981e+08,
111,0,0,0,0,2.70207e+08,4.57994e+08,
112,0,0,0,0,2.70207e+08,4.57995e+08,
113,0,0,0,0,2.70207e+08,4.58001e+08,
114,0,0,0,0,2.70207e+08,4.57995e+08,
115,0,0,0,0,2.70206e+08,4.58012e+08,
116,0,0,0,0,2.70206e+08,4.57995e+08,
117,0,0,0,0,2.70206e+08,4.5798e+08,
118,0,0,0,0,2.70206e+08,4.58005e+08,
119,0,0,0,0,2.70206e+08,4.58012e+08,
120,0,0,0,0,2.70206e+08,4.57989e+08,
121,0,0,0,0,2.70206e+08,4.57986e+08,
122,0,0,0,0,2.70205e+08,4.58e+08,
123,0,0,0,0,2.70205e+08,4.58013e+08,
124,0,0,0,0,2.70205e+08,4.58009e+08,
125,0,0,0,0,2.70205e+08,4.57989e+08,
126,0,0,0,0,2.70205e+08,4.57992e+08,
127,0,0,0,0,2.70205e+08,4.58015e+08,
128,0,0,0,0,2.70204e+08,4.58012e+08,
129,0,0,0,0,2.70204e+08,4.58001e+08,
130,0,0,0,0,2.70204e+08,4.58019e+08,
131,0,0,0,0,2.70204e+08,4.58019e+08,
132,0,0,0,0,2.70204e+08,4.5802e+08,
133,0,0,0,0,2.70204e+08,4.58047e+08,
134,0,0,0,0,2.70203e+08,4.58063e+08,
135,0,0,0,0,2.70203e+08,4.58027e+08,
136,0,0,0,0,2.70203e+08,4.57999e+08,
137,0,0,0,0,2.70203e+08,4.58032e+08,
138,0,0,0,0,2.70202e+08,4.58034e+08,
