# Input graph: /home/onion/Repo/Robust-Toll-Pricing-Algorithm/ScenarioApproach/myPython/Temp/edges.csv
# OD-pairs: /home/onion/Repo/Robust-Toll-Pricing-Algorithm/ScenarioApproach/myPython/Temp/od0.csv
# Objective: user_eq
# Function: bpr
# Shortest-path algo: dijkstra
# Preprocessing time: 0ms
iteration,customization_time,query_time,line_search_time,total_time,obj_function_value,total_travel_cost
1,0,0,0,0,1.02513e+09,4.31476e+09,
2,0,0,0,0,4.10659e+08,1.08182e+09,
3,0,0,0,0,3.41471e+08,7.402e+08,
4,0,0,0,0,3.25946e+08,6.55771e+08,
5,0,0,0,0,3.04109e+08,5.8202e+08,
6,0,0,0,0,2.89829e+08,5.27198e+08,
7,0,0,0,0,2.85119e+08,5.04717e+08,
8,0,0,0,0,2.81367e+08,4.97868e+08,
9,0,0,0,0,2.76068e+08,4.81783e+08,
10,0,0,0,0,2.73014e+08,4.77146e+08,
11,0,0,0,0,2.72422e+08,4.75539e+08,
12,0,0,0,0,2.69994e+08,4.69551e+08,
13,0,0,0,0,2.68968e+08,4.68783e+08,
14,0,0,0,0,2.67938e+08,4.64262e+08,
15,0,0,0,0,2.66599e+08,4.59353e+08,
16,0,0,0,0,2.66375e+08,4.587e+08,
17,0,0,0,0,2.65704e+08,4.57355e+08,
18,0,0,0,0,2.65338e+08,4.55041e+08,
19,0,0,0,0,2.65152e+08,4.54827e+08,
20,0,0,0,0,2.64793e+08,4.54223e+08,
21,0,0,0,0,2.64425e+08,4.54596e+08,
22,0,0,0,0,2.64045e+08,4.53757e+08,
23,0,0,0,0,2.63872e+08,4.52713e+08,
24,0,0,0,0,2.63788e+08,4.52231e+08,
25,0,0,0,0,2.63723e+08,4.51643e+08,
26,0,0,0,0,2.63628e+08,4.52562e+08,
27,0,0,0,0,2.63578e+08,4.52213e+08,
28,0,0,0,0,2.63533e+08,4.52047e+08,
29,0,0,0,0,2.63501e+08,4.51632e+08,
30,0,0,0,0,2.63473e+08,4.51274e+08,
31,0,0,0,0,2.63452e+08,4.51471e+08,
32,0,0,0,0,2.63421e+08,4.5153e+08,
33,0,0,0,0,2.63393e+08,4.51484e+08,
34,0,0,0,0,2.63368e+08,4.51421e+08,
35,0,0,0,0,2.63348e+08,4.51716e+08,
36,0,0,0,0,2.6333e+08,4.51986e+08,
37,0,0,0,0,2.63319e+08,4.51937e+08,
38,0,0,0,0,2.63305e+08,4.51753e+08,
39,0,0,0,0,2.63297e+08,4.5195e+08,
40,0,0,0,0,2.63293e+08,4.519e+08,
41,0,0,0,0,2.63286e+08,4.52145e+08,
42,0,0,0,0,2.63281e+08,4.5212e+08,
43,0,0,0,0,2.63278e+08,4.52085e+08,
44,0,0,0,0,2.63275e+08,4.51957e+08,
45,0,0,0,0,2.6327e+08,4.52082e+08,
46,0,0,0,0,2.63264e+08,4.5222e+08,
47,0,0,0,0,2.6326e+08,4.52313e+08,
48,0,0,0,0,2.63256e+08,4.5204e+08,
49,0,0,0,0,2.63247e+08,4.52108e+08,
50,0,0,0,0,2.63233e+08,4.52122e+08,
51,0,0,0,0,2.63221e+08,4.52115e+08,
52,0,0,0,0,2.63215e+08,4.51943e+08,
53,0,0,0,0,2.63212e+08,4.51796e+08,
54,0,0,0,0,2.63208e+08,4.5186e+08,
55,0,0,0,0,2.63203e+08,4.5225e+08,
56,0,0,0,0,2.63201e+08,4.52144e+08,
57,0,0,0,0,2.63198e+08,4.51989e+08,
58,0,0,0,0,2.63197e+08,4.51984e+08,
59,0,0,0,0,2.63196e+08,4.52017e+08,
60,0,0,0,0,2.63195e+08,4.52041e+08,
61,0,0,0,0,2.63194e+08,4.52081e+08,
62,0,0,0,0,2.63193e+08,4.52054e+08,
63,0,0,0,0,2.63193e+08,4.52012e+08,
64,0,0,0,0,2.63193e+08,4.52044e+08,
65,0,0,0,0,2.63192e+08,4.52175e+08,
66,0,0,0,0,2.63191e+08,4.52196e+08,
67,0,0,0,0,2.63191e+08,4.52215e+08,
68,0,0,0,0,2.6319e+08,4.52268e+08,
69,0,0,0,0,2.6319e+08,4.52228e+08,
70,0,0,0,0,2.63189e+08,4.52243e+08,
71,0,0,0,0,2.63189e+08,4.52235e+08,
72,0,0,0,0,2.63189e+08,4.52205e+08,
73,0,0,0,0,2.63189e+08,4.52208e+08,
74,0,0,0,0,2.63189e+08,4.5222e+08,
75,0,0,0,0,2.63188e+08,4.52186e+08,
76,0,0,0,0,2.63188e+08,4.52196e+08,
77,0,0,0,0,2.63188e+08,4.52234e+08,
78,0,0,0,0,2.63188e+08,4.52215e+08,
79,0,0,0,0,2.63187e+08,4.5217e+08,
80,0,0,0,0,2.63187e+08,4.52247e+08,
81,0,0,0,0,2.63187e+08,4.52219e+08,
82,0,0,0,0,2.63187e+08,4.5219e+08,
83,0,0,0,0,2.63187e+08,4.52203e+08,
84,0,0,0,0,2.63186e+08,4.52254e+08,
85,0,0,0,0,2.63186e+08,4.5222e+08,
86,0,0,0,0,2.63186e+08,4.52193e+08,
87,0,0,0,0,2.63186e+08,4.52179e+08,
88,0,0,0,0,2.63186e+08,4.52204e+08,
89,0,0,0,0,2.63186e+08,4.52241e+08,
90,0,0,0,0,2.63185e+08,4.52241e+08,
91,0,0,0,0,2.63185e+08,4.52227e+08,
92,0,0,0,0,2.63185e+08,4.52236e+08,
93,0,0,0,0,2.63184e+08,4.522e+08,
94,0,0,0,0,2.63184e+08,4.52226e+08,
95,0,0,0,0,2.63184e+08,4.52262e+08,
96,0,0,0,0,2.63184e+08,4.52244e+08,
97,0,0,0,0,2.63183e+08,4.52161e+08,
98,0,0,0,0,2.63183e+08,4.52227e+08,
99,0,0,0,0,2.63182e+08,4.52194e+08,
100,0,0,0,0,2.63182e+08,4.52151e+08,
101,0,0,0,0,2.63182e+08,4.52121e+08,
102,0,0,0,0,2.63181e+08,4.52131e+08,
103,0,0,0,0,2.63181e+08,4.52196e+08,
104,0,0,0,0,2.63181e+08,4.52185e+08,
105,0,0,0,0,2.63181e+08,4.52148e+08,
106,0,0,0,0,2.63181e+08,4.52188e+08,
107,0,0,0,0,2.6318e+08,4.52303e+08,
108,0,0,0,0,2.6318e+08,4.52318e+08,
109,0,0,0,0,2.6318e+08,4.52281e+08,
110,0,0,0,0,2.6318e+08,4.52263e+08,
111,0,0,0,0,2.6318e+08,4.52279e+08,
112,0,0,0,0,2.63179e+08,4.52251e+08,
113,0,0,0,0,2.63179e+08,4.52248e+08,
114,0,0,0,0,2.63179e+08,4.52235e+08,
115,0,0,0,0,2.63179e+08,4.52228e+08,
116,0,0,0,0,2.63179e+08,4.52244e+08,
117,0,0,0,0,2.63179e+08,4.52235e+08,
118,0,0,0,0,2.63179e+08,4.52222e+08,
119,0,0,0,0,2.63179e+08,4.522e+08,
120,0,0,0,0,2.63178e+08,4.52214e+08,
121,0,0,0,0,2.63178e+08,4.52177e+08,
122,0,0,0,0,2.63178e+08,4.52186e+08,
123,0,0,0,0,2.63177e+08,4.52297e+08,
124,0,0,0,0,2.63177e+08,4.52282e+08,
125,0,0,0,0,2.63177e+08,4.52244e+08,
126,0,0,0,0,2.63177e+08,4.52263e+08,
127,0,0,0,0,2.63176e+08,4.52283e+08,
128,0,0,0,0,2.63176e+08,4.5223e+08,
129,0,0,0,0,2.63176e+08,4.52202e+08,
130,0,0,0,0,2.63176e+08,4.52237e+08,
131,0,0,0,0,2.63176e+08,4.52247e+08,
132,0,0,0,0,2.63175e+08,4.52247e+08,
133,0,0,0,0,2.63175e+08,4.52255e+08,
134,0,0,0,0,2.63175e+08,4.52271e+08,
135,0,0,0,0,2.63175e+08,4.52238e+08,
136,0,0,0,0,2.63175e+08,4.5223e+08,
137,0,0,0,0,2.63175e+08,4.5224e+08,
138,0,0,0,0,2.63175e+08,4.523e+08,
139,0,0,0,0,2.63175e+08,4.52284e+08,
140,0,0,0,0,2.63175e+08,4.5225e+08,
141,0,0,0,0,2.63175e+08,4.52241e+08,
142,0,0,0,0,2.63175e+08,4.52254e+08,
143,0,0,0,0,2.63174e+08,4.52248e+08,
144,0,0,0,0,2.63174e+08,4.52198e+08,
145,0,0,0,0,2.63174e+08,4.52204e+08,
146,0,0,0,0,2.63174e+08,4.52209e+08,
147,0,0,0,0,2.63173e+08,4.52183e+08,
148,0,0,0,0,2.63173e+08,4.52177e+08,
149,0,0,0,0,2.63173e+08,4.52199e+08,
150,0,0,0,0,2.63173e+08,4.52198e+08,
151,0,0,0,0,2.63173e+08,4.52232e+08,
152,0,0,0,0,2.63173e+08,4.52232e+08,
153,0,0,0,0,2.63172e+08,4.52235e+08,
154,0,0,0,0,2.63172e+08,4.52197e+08,
155,0,0,0,0,2.63172e+08,4.52196e+08,
156,0,0,0,0,2.63172e+08,4.5221e+08,
157,0,0,0,0,2.63172e+08,4.52205e+08,
158,0,0,0,0,2.63172e+08,4.52228e+08,
159,0,0,0,0,2.63172e+08,4.52228e+08,
160,0,0,0,0,2.63172e+08,4.52264e+08,
161,0,0,0,0,2.63172e+08,4.52267e+08,
162,0,0,0,0,2.63171e+08,4.52259e+08,
163,0,0,0,0,2.63171e+08,4.52264e+08,
164,0,0,0,0,2.63171e+08,4.52253e+08,
165,0,0,0,0,2.63171e+08,4.52248e+08,
166,0,0,0,0,2.63171e+08,4.52263e+08,
167,0,0,0,0,2.63171e+08,4.52268e+08,
168,0,0,0,0,2.63171e+08,4.52248e+08,
169,0,0,0,0,2.63171e+08,4.5224e+08,
170,0,0,0,0,2.63171e+08,4.52241e+08,
171,0,0,0,0,2.63171e+08,4.52238e+08,
172,0,0,0,0,2.63171e+08,4.52222e+08,
173,0,0,0,0,2.63171e+08,4.52242e+08,
174,0,0,0,0,2.63171e+08,4.52256e+08,
175,0,0,0,0,2.63171e+08,4.52253e+08,
176,0,0,0,0,2.63171e+08,4.52242e+08,
177,0,0,0,0,2.63171e+08,4.52219e+08,
178,0,0,0,0,2.63171e+08,4.52235e+08,
179,0,0,0,0,2.63171e+08,4.52244e+08,
180,0,0,0,0,2.6317e+08,4.52241e+08,
181,0,0,0,0,2.6317e+08,4.52235e+08,
182,0,0,0,0,2.6317e+08,4.52225e+08,
183,0,0,0,0,2.6317e+08,4.52257e+08,
184,0,0,0,0,2.6317e+08,4.52282e+08,
185,0,0,0,0,2.6317e+08,4.52268e+08,
186,0,0,0,0,2.6317e+08,4.52231e+08,
187,0,0,0,0,2.6317e+08,4.5225e+08,
188,0,0,0,0,2.6317e+08,4.52235e+08,
189,0,0,0,0,2.6317e+08,4.52239e+08,
190,0,0,0,0,2.6317e+08,4.52252e+08,
191,0,0,0,0,2.6317e+08,4.52243e+08,
192,0,0,0,0,2.6317e+08,4.52235e+08,
193,0,0,0,0,2.6317e+08,4.5225e+08,
194,0,0,0,0,2.6317e+08,4.52272e+08,
195,0,0,0,0,2.6317e+08,4.52269e+08,
196,0,0,0,0,2.6317e+08,4.52255e+08,
197,0,0,0,0,2.6317e+08,4.52248e+08,
198,0,0,0,0,2.6317e+08,4.52278e+08,
199,0,0,0,0,2.6317e+08,4.52275e+08,
200,0,0,0,0,2.63169e+08,4.52276e+08,
Total time:,50
