# Input graph: /home/onion/Repo/Robust-Toll-Pricing-Algorithm/ScenarioApproach/myPython/Temp/edges.csv
# OD-pairs: /home/onion/Repo/Robust-Toll-Pricing-Algorithm/ScenarioApproach/myPython/Temp/od0.csv
# Objective: user_eq
# Function: bpr
# Shortest-path algo: dijkstra
# Preprocessing time: 0ms
iteration,customization_time,query_time,line_search_time,total_time,obj_function_value,total_travel_cost
1,0,0,0,0,8.43455e+08,3.36181e+09,
2,0,0,0,0,3.86811e+08,9.51758e+08,
3,0,0,0,0,3.32518e+08,6.72773e+08,
4,0,0,0,0,3.16164e+08,5.96631e+08,
5,0,0,0,0,2.99922e+08,5.48499e+08,
6,0,0,0,0,2.93934e+08,5.27747e+08,
7,0,0,0,0,2.88298e+08,4.99495e+08,
8,0,0,0,0,2.85511e+08,4.90759e+08,
9,0,0,0,0,2.82446e+08,4.79917e+08,
10,0,0,0,0,2.78241e+08,4.70511e+08,
11,0,0,0,0,2.76448e+08,4.64608e+08,
12,0,0,0,0,2.75861e+08,4.63923e+08,
13,0,0,0,0,2.75384e+08,4.63729e+08,
14,0,0,0,0,2.74772e+08,4.62005e+08,
15,0,0,0,0,2.74121e+08,4.62891e+08,
16,0,0,0,0,2.736e+08,4.64224e+08,
17,0,0,0,0,2.73345e+08,4.62907e+08,
18,0,0,0,0,2.73057e+08,4.60579e+08,
19,0,0,0,0,2.72839e+08,4.59701e+08,
20,0,0,0,0,2.72757e+08,4.59054e+08,
21,0,0,0,0,2.72694e+08,4.59007e+08,
22,0,0,0,0,2.72645e+08,4.58937e+08,
23,0,0,0,0,2.72573e+08,4.58202e+08,
24,0,0,0,0,2.72503e+08,4.58175e+08,
25,0,0,0,0,2.72436e+08,4.58092e+08,
26,0,0,0,0,2.72404e+08,4.57878e+08,
27,0,0,0,0,2.72362e+08,4.58323e+08,
28,0,0,0,0,2.72326e+08,4.57862e+08,
29,0,0,0,0,2.72265e+08,4.57559e+08,
30,0,0,0,0,2.72204e+08,4.57311e+08,
31,0,0,0,0,2.72151e+08,4.57764e+08,
32,0,0,0,0,2.72112e+08,4.57698e+08,
33,0,0,0,0,2.72074e+08,4.57506e+08,
34,0,0,0,0,2.72045e+08,4.57503e+08,
35,0,0,0,0,2.72028e+08,4.57107e+08,
36,0,0,0,0,2.72002e+08,4.57137e+08,
37,0,0,0,0,2.71989e+08,4.57101e+08,
38,0,0,0,0,2.71979e+08,4.57242e+08,
39,0,0,0,0,2.71969e+08,4.57483e+08,
40,0,0,0,0,2.71966e+08,4.5749e+08,
41,0,0,0,0,2.71962e+08,4.57622e+08,
42,0,0,0,0,2.7196e+08,4.5768e+08,
43,0,0,0,0,2.71959e+08,4.57541e+08,
44,0,0,0,0,2.71957e+08,4.57579e+08,
45,0,0,0,0,2.71956e+08,4.57675e+08,
46,0,0,0,0,2.71954e+08,4.57752e+08,
47,0,0,0,0,2.71951e+08,4.57694e+08,
48,0,0,0,0,2.7195e+08,4.57632e+08,
49,0,0,0,0,2.71948e+08,4.5758e+08,
50,0,0,0,0,2.71947e+08,4.5768e+08,
